ExecutionDate,ForecastDate,Horizon,RMSE_Row
1990-06-01,1994-09-01,51,1.1199146581144328
1990-06-01,1994-10-01,52,0.7824325706707658
1990-06-01,1994-11-01,53,0.17410397716556414
1990-06-01,1994-12-01,54,0.06542121741604134
1990-06-01,1995-01-01,55,0.11528022503389224
1990-06-01,1995-02-01,56,0.022669785801882725
1990-06-01,1995-03-01,57,0.014400159042539329
1990-06-01,1995-04-01,58,0.009785455678853694
1990-06-01,1995-05-01,59,0.08239255853289507
1990-06-01,1995-06-01,60,0.3215739335809795
1990-05-01,1990-06-01,1,0.00020075053821067002
1990-05-01,1990-07-01,2,0.1924408799872923
1990-05-01,1990-08-01,3,0.18213082112301482
1990-05-01,1990-09-01,4,0.38262944352962514
1990-05-01,1990-10-01,5,0.3647466384825542
1990-05-01,1990-11-01,6,0.38067526272949426
1990-05-01,1990-12-01,7,0.9660925749913449
1990-05-01,1991-01-01,8,1.2040207479569816
1990-05-01,1991-02-01,9,1.2976282411715054
1990-05-01,1991-03-01,10,1.6059754330602374
1990-05-01,1991-04-01,11,1.775359726591918
1990-05-01,1991-05-01,12,1.644492923642451
1990-05-01,1991-06-01,13,1.6070034953500647
1990-05-01,1991-07-01,14,1.6208363685530776
1990-05-01,1991-08-01,15,1.7562408274590862
1990-05-01,1991-09-01,16,1.9337201285679395
1990-05-01,1991-10-01,17,2.159290708725039
1990-05-01,1991-11-01,18,2.5807657601695153
1990-05-01,1991-12-01,19,3.0866408897238258
1990-05-01,1992-01-01,20,3.0712158579514166
1990-05-01,1992-02-01,21,2.9878250785483047
1990-05-01,1992-03-01,22,2.833126022907094
1990-05-01,1992-04-01,23,3.1545716003731674
1990-05-01,1992-05-01,24,3.086300601395222
1990-05-01,1992-06-01,25,3.1457544813920317
1990-05-01,1992-07-01,26,3.508861152821712
1990-05-01,1992-08-01,27,3.4678797838058357
1990-05-01,1992-09-01,28,3.9164793913668636
1990-05-01,1992-10-01,29,3.610974150416116
1990-05-01,1992-11-01,30,3.3078409619418836
1990-05-01,1992-12-01,31,3.4876236699201693
1990-05-01,1993-01-01,32,3.6038543078643235
1990-05-01,1993-02-01,33,3.534829290870046
1990-05-01,1993-03-01,34,3.5653631264454235
1990-05-01,1993-04-01,35,3.5114232444265565
1990-05-01,1993-05-01,36,3.317500250397851
1990-05-01,1993-06-01,37,3.3415303063395885
1990-05-01,1993-07-01,38,3.2958343975594184
1990-05-01,1993-08-01,39,3.2877948558023617
1990-05-01,1993-09-01,40,3.3632961952947897
1990-05-01,1993-10-01,41,3.2080903029685706
1990-05-01,1993-11-01,42,3.073818856153137
1990-05-01,1993-12-01,43,3.2020963979379813
1990-05-01,1994-01-01,44,3.205701962985123
1990-05-01,1994-02-01,45,2.7835765533975283
1990-05-01,1994-03-01,46,2.6153826869681747
1990-05-01,1994-04-01,47,2.139829131811765
1990-05-01,1994-05-01,48,1.7767063009441575
1990-05-01,1994-06-01,49,1.7856449830667742
1990-05-01,1994-07-01,50,1.6472200927604614
1990-05-01,1994-08-01,51,1.364871267811079
1990-05-01,1994-09-01,52,1.132291880203101
1990-05-01,1994-10-01,53,0.7938049284874884
1990-05-01,1994-11-01,54,0.18454141700056237
1990-05-01,1994-12-01,55,0.07498992917465586
1990-05-01,1995-01-01,56,0.10648835934050638
1990-05-01,1995-02-01,57,0.014568716880319244
1990-05-01,1995-03-01,58,0.02189097689113506
1990-05-01,1995-04-01,59,0.016741375753818843
1990-05-01,1995-05-01,60,0.08888403596325212
1990-04-01,1990-05-01,1,0.017814950961721365
1990-04-01,1990-06-01,2,0.032567576039220114
1990-04-01,1990-07-01,3,0.23814861372114127
1990-04-01,1990-08-01,4,0.23996378070853464
1990-04-01,1990-09-01,5,0.45104126958794577
1990-04-01,1990-10-01,6,0.4419081604474826
1990-04-01,1990-11-01,7,0.46446782756051874
1990-04-01,1990-12-01,8,1.0540134909260779
1990-04-01,1991-01-01,9,1.2938937632329734
1990-04-01,1991-02-01,10,1.387252162731694
1990-04-01,1991-03-01,11,1.692930587763919
1990-04-01,1991-04-01,12,1.8564005270281019
1990-04-01,1991-05-01,13,1.7196027074586464
1990-04-01,1991-06-01,14,1.6770052434733111
1990-04-01,1991-07-01,15,1.6865146184497384
1990-04-01,1991-08-01,16,1.8183434887360548
1990-04-01,1991-09-01,17,1.9929602124954595
1990-04-01,1991-10-01,18,2.2163479757642017
1990-04-01,1991-11-01,19,2.636288289393872
1990-04-01,1991-12-01,20,3.1412465738400486
1990-04-01,1992-01-01,21,3.124690134930432
1990-04-01,1992-02-01,22,3.0399635790022153
1990-04-01,1992-03-01,23,2.8837340164791287
1990-04-01,1992-04-01,24,3.2034634728195672
1990-04-01,1992-05-01,25,3.1332993606772703
