Maturity (Years),Execution Date,Horizon (Years),Metric,Value
8.0,1990-07-01,0.5,R-Squared,-0.1303638170766963
8.0,1990-07-01,1.0,RMSE,0.0036403449276926976
8.0,1990-07-01,1.0,R-Squared,-0.4391176836756352
8.0,1990-07-01,2.0,RMSE,0.008649025982671503
8.0,1990-07-01,2.0,R-Squared,-0.8803850833572242
8.0,1990-07-01,3.0,RMSE,0.013891197420531864
8.0,1990-07-01,3.0,R-Squared,-1.1243234546283474
8.0,1990-07-01,4.0,RMSE,0.01582736577351272
8.0,1990-07-01,4.0,R-Squared,-1.3750608912935114
8.0,1990-07-01,5.0,RMSE,0.014763295780823455
8.0,1990-07-01,5.0,R-Squared,-1.343152506102114
9.0,1990-07-01,0.5,RMSE,0.0037583946917594947
9.0,1990-07-01,0.5,R-Squared,-0.1162868223079816
9.0,1990-07-01,1.0,RMSE,0.003275022695623025
9.0,1990-07-01,1.0,R-Squared,-0.1401998473094399
9.0,1990-07-01,2.0,RMSE,0.007339724104778499
9.0,1990-07-01,2.0,R-Squared,-0.5656932086491824
9.0,1990-07-01,3.0,RMSE,0.012357557586388079
9.0,1990-07-01,3.0,R-Squared,-0.8430887128519511
9.0,1990-07-01,4.0,RMSE,0.014412057432040302
9.0,1990-07-01,4.0,R-Squared,-1.078643609249367
9.0,1990-07-01,5.0,RMSE,0.013496506646702811
9.0,1990-07-01,5.0,R-Squared,-1.076430409681283
10.0,1990-07-01,0.5,RMSE,0.003983931932640507
10.0,1990-07-01,0.5,R-Squared,-0.23018208996604828
10.0,1990-07-01,1.0,RMSE,0.0031184017577094545
10.0,1990-07-01,1.0,R-Squared,-0.008060530976068181
10.0,1990-07-01,2.0,RMSE,0.006033688860917997
10.0,1990-07-01,2.0,R-Squared,-0.2403793096033775
10.0,1990-07-01,3.0,RMSE,0.010794604530420995
10.0,1990-07-01,3.0,R-Squared,-0.5484267860391929
10.0,1990-07-01,4.0,RMSE,0.012972847297623682
10.0,1990-07-01,4.0,R-Squared,-0.7742512760515632
10.0,1990-07-01,5.0,RMSE,0.01221078947726754
10.0,1990-07-01,5.0,R-Squared,-0.7921920363137351
0.08333,1989-10-01,0.5,RMSE,
0.08333,1989-10-01,0.5,R-Squared,
0.08333,1989-10-01,1.0,RMSE,
0.08333,1989-10-01,1.0,R-Squared,
0.08333,1989-10-01,2.0,RMSE,
0.08333,1989-10-01,2.0,R-Squared,
0.08333,1989-10-01,3.0,RMSE,
0.08333,1989-10-01,3.0,R-Squared,
0.08333,1989-10-01,4.0,RMSE,
0.08333,1989-10-01,4.0,R-Squared,
0.08333,1989-10-01,5.0,RMSE,
0.08333,1989-10-01,5.0,R-Squared,
0.25,1989-10-01,0.5,RMSE,0.0014512591895804068
0.25,1989-10-01,0.5,R-Squared,-0.8951351955783593
0.25,1989-10-01,1.0,RMSE,0.0021200367559345416
0.25,1989-10-01,1.0,R-Squared,0.2843123294404546
0.25,1989-10-01,2.0,RMSE,0.012625925822834248
0.25,1989-10-01,2.0,R-Squared,-0.4220838868478469
0.25,1989-10-01,3.0,RMSE,0.023969362941851542
0.25,1989-10-01,3.0,R-Squared,-0.8508129990562261
0.25,1989-10-01,4.0,RMSE,0.029324628223908248
0.25,1989-10-01,4.0,R-Squared,-1.3076778859008718
0.25,1989-10-01,5.0,RMSE,0.029833880625879446
0.25,1989-10-01,5.0,R-Squared,-1.7112361434193435
0.5,1989-10-01,0.5,RMSE,0.002377776864181652
0.5,1989-10-01,0.5,R-Squared,-0.3019575094679925
0.5,1989-10-01,1.0,RMSE,0.0025293060080235816
0.5,1989-10-01,1.0,R-Squared,0.17709121736563616
0.5,1989-10-01,2.0,RMSE,0.012874201611469223
0.5,1989-10-01,2.0,R-Squared,-0.4886414613688046
0.5,1989-10-01,3.0,RMSE,0.02417735854657157
0.5,1989-10-01,3.0,R-Squared,-0.9138128151495408
0.5,1989-10-01,4.0,RMSE,0.02949130017773879
0.5,1989-10-01,4.0,R-Squared,-1.3815046019767996
0.5,1989-10-01,5.0,RMSE,0.029574028581514547
0.5,1989-10-01,5.0,R-Squared,-1.7546226842512338
1.0,1989-10-01,0.5,RMSE,0.0031894567951492444
1.0,1989-10-01,0.5,R-Squared,-0.14614491332733204
1.0,1989-10-01,1.0,RMSE,0.0031345331115117205
1.0,1989-10-01,1.0,R-Squared,0.08964165660666634
1.0,1989-10-01,2.0,RMSE,0.01282895239945294
1.0,1989-10-01,2.0,R-Squared,-0.5569409366660227
1.0,1989-10-01,3.0,RMSE,0.02429523623615718
1.0,1989-10-01,3.0,R-Squared,-0.9716518676448702
1.0,1989-10-01,4.0,RMSE,0.029650793873751424
1.0,1989-10-01,4.0,R-Squared,-1.4512270223954595
1.0,1989-10-01,5.0,RMSE,0.029312604311372878
1.0,1989-10-01,5.0,R-Squared,-1.7715837621475075
2.0,1989-10-01,0.5,RMSE,0.004768242954946285
2.0,1989-10-01,0.5,R-Squared,-0.13259943696143273
2.0,1989-10-01,1.0,RMSE,0.003855810387230244
2.0,1989-10-01,1.0,R-Squared,-0.007948674158707814
2.0,1989-10-01,2.0,RMSE,0.010547974824721846
2.0,1989-10-01,2.0,R-Squared,-0.48867040127452066
2.0,1989-10-01,3.0,RMSE,0.02047758389834445
2.0,1989-10-01,3.0,R-Squared,-0.8916839332658621
2.0,1989-10-01,4.0,RMSE,0.026006475515386863
2.0,1989-10-01,4.0,R-Squared,-1.3178907414669787
2.0,1989-10-01,5.0,RMSE,0.025710429186682475
2.0,1989-10-01,5.0,R-Squared,-1.5850850643519792
3.0,1989-10-01,0.5,RMSE,0.0044407373140126095
3.0,1989-10-01,0.5,R-Squared,0.03768284883118067
3.0,1989-10-01,1.0,RMSE,0.0035160181555847084
3.0,1989-10-01,1.0,R-Squared,0.043921922381761846
3.0,1989-10-01,2.0,RMSE,0.009307158423663002
3.0,1989-10-01,2.0,R-Squared,-0.5692255387781191
3.0,1989-10-01,3.0,RMSE,0.01824350939279596
3.0,1989-10-01,3.0,R-Squared,-0.9352412700586592
3.0,1989-10-01,4.0,RMSE,0.023751094766758987
3.0,1989-10-01,4.0,R-Squared,-1.32490441709228
3.0,1989-10-01,5.0,RMSE,0.02361470187268167
3.0,1989-10-01,5.0,R-Squared,-1.589321119505327
4.0,1989-10-01,0.5,RMSE,0.00440460607827431
4.0,1989-10-01,0.5,R-Squared,0.08028005175810937
4.0,1989-10-01,1.0,RMSE,0.003374535686511941
4.0,1989-10-01,1.0,R-Squared,0.05650610073359519
4.0,1989-10-01,2.0,RMSE,0.007614150158747452
4.0,1989-10-01,2.0,R-Squared,-0.4831493666519229
4.0,1989-10-01,3.0,RMSE,0.015388337110737678
4.0,1989-10-01,3.0,R-Squared,-0.8434622400175602
4.0,1989-10-01,4.0,RMSE,0.020829044980900702
4.0,1989-10-01,4.0,R-Squared,-1.1800199142273535
4.0,1989-10-01,5.0,RMSE,0.020828549644013667
4.0,1989-10-01,5.0,R-Squared,-1.4160597763589218
5.0,1989-10-01,0.5,RMSE,0.004488166548906713
5.0,1989-10-01,0.5,R-Squared,0.0735907714273506
5.0,1989-10-01,1.0,RMSE,0.0034874553946242087
5.0,1989-10-01,1.0,R-Squared,0.00019403889812785735
5.0,1989-10-01,2.0,RMSE,0.005814426566064663
5.0,1989-10-01,2.0,R-Squared,-0.2672730937747545
5.0,1989-10-01,3.0,RMSE,0.012237717654179199
5.0,1989-10-01,3.0,R-Squared,-0.6376762765417663
5.0,1989-10-01,4.0,RMSE,0.017600627338545064
5.0,1989-10-01,4.0,R-Squared,-0.9215769718801503
5.0,1989-10-01,5.0,RMSE,0.017720700742729568
5.0,1989-10-01,5.0,R-Squared,-1.1143079718642963
6.0,1989-10-01,0.5,RMSE,0.004514556899495642
6.0,1989-10-01,0.5,R-Squared,0.02225152490017035
6.0,1989-10-01,1.0,RMSE,0.0036265096021885243
6.0,1989-10-01,1.0,R-Squared,-0.10591067267563203
6.0,1989-10-01,2.0,RMSE,0.00532041583258034
6.0,1989-10-01,2.0,R-Squared,-0.19343641069253947
6.0,1989-10-01,3.0,RMSE,0.011166538312419686
6.0,1989-10-01,3.0,R-Squared,-0.5615269335597011
6.0,1989-10-01,4.0,RMSE,0.016476713203701632
6.0,1989-10-01,4.0,R-Squared,-0.8324673347216993
6.0,1989-10-01,5.0,RMSE,0.01665352892792929
6.0,1989-10-01,5.0,R-Squared,-1.016457364198022
7.0,1989-10-01,0.5,RMSE,0.004570065605451291
7.0,1989-10-01,0.5,R-Squared,-0.044461824521718984
7.0,1989-10-01,1.0,RMSE,0.003864775721564048
7.0,1989-10-01,1.0,R-Squared,-0.25567302660267766
7.0,1989-10-01,2.0,RMSE,0.0048344334881803164
7.0,1989-10-01,2.0,R-Squared,-0.11427593328066266
7.0,1989-10-01,3.0,RMSE,0.01000688731349284
7.0,1989-10-01,3.0,R-Squared,-0.4581066719747138
7.0,1989-10-01,4.0,RMSE,0.015255513372088365
7.0,1989-10-01,4.0,R-Squared,-0.7175576399926256
7.0,1989-10-01,5.0,RMSE,0.015484752829848337
7.0,1989-10-01,5.0,R-Squared,-0.8890455378311322
8.0,1989-10-01,0.5,RMSE,0.004639229540591362
8.0,1989-10-01,0.5,R-Squared,-0.12328408693998827
8.0,1989-10-01,1.0,RMSE,0.004184912406772872
8.0,1989-10-01,1.0,R-Squared,-0.43747796738062683
8.0,1989-10-01,2.0,RMSE,0.004414362575420349
8.0,1989-10-01,2.0,R-Squared,-0.05535343469756748
8.0,1989-10-01,3.0,RMSE,0.008807053653577545
8.0,1989-10-01,3.0,R-Squared,-0.3356173315370228
8.0,1989-10-01,4.0,RMSE,0.013984399805772882
8.0,1989-10-01,4.0,R-Squared,-0.585132142067984
8.0,1989-10-01,5.0,RMSE,0.014262157338620338
8.0,1989-10-01,5.0,R-Squared,-0.7416244991990584
9.0,1989-10-01,0.5,RMSE,0.004718413216782849
9.0,1989-10-01,0.5,R-Squared,-0.21262365083938772
9.0,1989-10-01,1.0,RMSE,0.004574909558826874
9.0,1989-10-01,1.0,R-Squared,-0.6332130375915705
9.0,1989-10-01,2.0,RMSE,0.004125250758798688
9.0,1989-10-01,2.0,R-Squared,-0.04470764004425165
9.0,1989-10-01,3.0,RMSE,0.007605889668642011
9.0,1989-10-01,3.0,R-Squared,-0.20107076905827914
9.0,1989-10-01,4.0,RMSE,0.012692440457377779
9.0,1989-10-01,4.0,R-Squared,-0.4404648289473023
9.0,1989-10-01,5.0,RMSE,0.013013626332823349
9.0,1989-10-01,5.0,R-Squared,-0.5799869200337324
10.0,1989-10-01,0.5,RMSE,0.004805525039461122
10.0,1989-10-01,0.5,R-Squared,-0.31480813251973516
10.0,1989-10-01,1.0,RMSE,0.005027142597429644
10.0,1989-10-01,1.0,R-Squared,-0.8289177075877783
10.0,1989-10-01,2.0,RMSE,0.004025642309582761
10.0,1989-10-01,2.0,R-Squared,-0.118607040774378
10.0,1989-10-01,3.0,RMSE,0.006454053926152811
10.0,1989-10-01,3.0,R-Squared,-0.06597975453108762
10.0,1989-10-01,4.0,RMSE,0.011409675207166467
10.0,1989-10-01,4.0,R-Squared,-0.2882821224193317
10.0,1989-10-01,5.0,RMSE,0.01176414340662041
10.0,1989-10-01,5.0,R-Squared,-0.40882468293116747
0.08333,1990-01-01,0.5,RMSE,
0.08333,1990-01-01,0.5,R-Squared,
0.08333,1990-01-01,1.0,RMSE,
0.08333,1990-01-01,1.0,R-Squared,
0.08333,1990-01-01,2.0,RMSE,
0.08333,1990-01-01,2.0,R-Squared,
0.08333,1990-01-01,3.0,RMSE,
0.08333,1990-01-01,3.0,R-Squared,
0.08333,1990-01-01,4.0,RMSE,
0.08333,1990-01-01,4.0,R-Squared,
0.08333,1990-01-01,5.0,RMSE,
0.08333,1990-01-01,5.0,R-Squared,
0.25,1990-01-01,0.5,RMSE,0.000904113020912373
0.25,1990-01-01,0.5,R-Squared,0.34748474954546205
0.25,1990-01-01,1.0,RMSE,0.005736040834496846
0.25,1990-01-01,1.0,R-Squared,-0.12170901864522032
0.25,1990-01-01,2.0,RMSE,0.017779113282942478
0.25,1990-01-01,2.0,R-Squared,-0.8396152965742409
0.25,1990-01-01,3.0,RMSE,0.027233126950014706
0.25,1990-01-01,3.0,R-Squared,-1.338348687331485
0.25,1990-01-01,4.0,RMSE,0.03146031145929117
0.25,1990-01-01,4.0,R-Squared,-1.9001817805354673
0.25,1990-01-01,5.0,RMSE,0.03040400901449007
0.25,1990-01-01,5.0,R-Squared,-2.2237542917588438
0.5,1990-01-01,0.5,RMSE,0.0019613301071549653
0.5,1990-01-01,0.5,R-Squared,0.14754366045649459
0.5,1990-01-01,1.0,RMSE,0.0061050904696143505
0.5,1990-01-01,1.0,R-Squared,-0.17371781167856093
0.5,1990-01-01,2.0,RMSE,0.018187783107849742
0.5,1990-01-01,2.0,R-Squared,-0.8889431028603332
0.5,1990-01-01,3.0,RMSE,0.02740270134568193
0.5,1990-01-01,3.0,R-Squared,-1.4054468935373126
0.5,1990-01-01,4.0,RMSE,0.031628035472778614
0.5,1990-01-01,4.0,R-Squared,-1.9779244595884382
0.5,1990-01-01,5.0,RMSE,0.03010692472714519
0.5,1990-01-01,5.0,R-Squared,-2.180302408706596
1.0,1990-01-01,0.5,RMSE,0.0027882166420893826
1.0,1990-01-01,0.5,R-Squared,-0.038032610004218315
1.0,1990-01-01,1.0,RMSE,0.006692754057070476
1.0,1990-01-01,1.0,R-Squared,-0.23925327727504841
1.0,1990-01-01,2.0,RMSE,0.018496529894389914
1.0,1990-01-01,2.0,R-Squared,-0.9311378357828055
1.0,1990-01-01,3.0,RMSE,0.02760114738791963
1.0,1990-01-01,3.0,R-Squared,-1.4591400366092286
1.0,1990-01-01,4.0,RMSE,0.031812562222183094
1.0,1990-01-01,4.0,R-Squared,-2.0446526294568383
1.0,1990-01-01,5.0,RMSE,0.029852313595548425
1.0,1990-01-01,5.0,R-Squared,-2.0807079725747193
2.0,1990-01-01,0.5,RMSE,0.003936372406624932
2.0,1990-01-01,0.5,R-Squared,-0.2764510916609202
2.0,1990-01-01,1.0,RMSE,0.006121981733366901
2.0,1990-01-01,1.0,R-Squared,-0.18411366413655927
2.0,1990-01-01,2.0,RMSE,0.01568312063393006
2.0,1990-01-01,2.0,R-Squared,-0.8254427222049123
2.0,1990-01-01,3.0,RMSE,0.0234151542980977
2.0,1990-01-01,3.0,R-Squared,-1.3234162128802311
2.0,1990-01-01,4.0,RMSE,0.028146401440313388
2.0,1990-01-01,4.0,R-Squared,-1.8148411097022947
2.0,1990-01-01,5.0,RMSE,0.026287347112840625
2.0,1990-01-01,5.0,R-Squared,-1.8054582026306472
3.0,1990-01-01,0.5,RMSE,0.003494229178671658
3.0,1990-01-01,0.5,R-Squared,-0.15301014176154215
3.0,1990-01-01,1.0,RMSE,0.005733134877409611
3.0,1990-01-01,1.0,R-Squared,-0.3176110264166687
3.0,1990-01-01,2.0,RMSE,0.014155826769487642
3.0,1990-01-01,2.0,R-Squared,-0.905060069881769
3.0,1990-01-01,3.0,RMSE,0.021021992265187747
3.0,1990-01-01,3.0,R-Squared,-1.36938070991856
3.0,1990-01-01,4.0,RMSE,0.0259161285869944
3.0,1990-01-01,4.0,R-Squared,-1.799550954898907
3.0,1990-01-01,5.0,RMSE,0.02423353758782078
3.0,1990-01-01,5.0,R-Squared,-1.8153232347172512
4.0,1990-01-01,0.5,RMSE,0.0032372728976256915
4.0,1990-01-01,0.5,R-Squared,-0.13546849736782307
4.0,1990-01-01,1.0,RMSE,0.00499282981648598
4.0,1990-01-01,1.0,R-Squared,-0.2958549293071553
4.0,1990-01-01,2.0,RMSE,0.01201439075670745
4.0,1990-01-01,2.0,R-Squared,-0.8201712358862667
4.0,1990-01-01,3.0,RMSE,0.017903505629299103
4.0,1990-01-01,3.0,R-Squared,-1.2496417986555364
4.0,1990-01-01,4.0,RMSE,0.022951589283030788
4.0,1990-01-01,4.0,R-Squared,-1.5965966171538821
4.0,1990-01-01,5.0,RMSE,0.02145291720573414
4.0,1990-01-01,5.0,R-Squared,-1.6289964939005728
5.0,1990-01-01,0.5,RMSE,0.003037361860725706
5.0,1990-01-01,0.5,R-Squared,-0.15270878461317072
5.0,1990-01-01,1.0,RMSE,0.0041335059316856574
5.0,1990-01-01,1.0,R-Squared,-0.17266252195300646
5.0,1990-01-01,2.0,RMSE,0.009581838639102301
5.0,1990-01-01,2.0,R-Squared,-0.6029964113606701
5.0,1990-01-01,3.0,RMSE,0.014399832215279294
5.0,1990-01-01,3.0,R-Squared,-0.9908641777915903
5.0,1990-01-01,4.0,RMSE,0.019628592528545354
5.0,1990-01-01,4.0,R-Squared,-1.2594447481801248
5.0,1990-01-01,5.0,RMSE,0.018315675687295183
5.0,1990-01-01,5.0,R-Squared,-1.2995593229519513
6.0,1990-01-01,0.5,RMSE,0.0028969960255863067
6.0,1990-01-01,0.5,R-Squared,-0.168657776666004
6.0,1990-01-01,1.0,RMSE,0.003770143284812687
6.0,1990-01-01,1.0,R-Squared,-0.10646713980497413
6.0,1990-01-01,2.0,RMSE,0.008738132612565713
6.0,1990-01-01,2.0,R-Squared,-0.5244606490821697
6.0,1990-01-01,3.0,RMSE,0.01323747303388268
6.0,1990-01-01,3.0,R-Squared,-0.9018349895270754
6.0,1990-01-01,4.0,RMSE,0.01846508527046296
6.0,1990-01-01,4.0,R-Squared,-1.1518371724949108
6.0,1990-01-01,5.0,RMSE,0.017241875983970627
6.0,1990-01-01,5.0,R-Squared,-1.2028554379689052
7.0,1990-01-01,0.5,RMSE,0.002789008352096565
7.0,1990-01-01,0.5,R-Squared,-0.20783960643229227
7.0,1990-01-01,1.0,RMSE,0.003435294957817159
7.0,1990-01-01,1.0,R-Squared,-0.03807496632806373
7.0,1990-01-01,2.0,RMSE,0.007811543476215039
7.0,1990-01-01,2.0,R-Squared,-0.41163615301529943
7.0,1990-01-01,3.0,RMSE,0.011952182442216129
7.0,1990-01-01,3.0,R-Squared,-0.7752873849861173
7.0,1990-01-01,4.0,RMSE,0.01718545928517321
7.0,1990-01-01,4.0,R-Squared,-1.0122186086640137
7.0,1990-01-01,5.0,RMSE,0.016053696847924563
7.0,1990-01-01,5.0,R-Squared,-1.0707832036640323
8.0,1990-01-01,0.5,RMSE,0.0027067069844346784
8.0,1990-01-01,0.5,R-Squared,-0.27703713172349564
8.0,1990-01-01,1.0,RMSE,0.0031899478265723013
8.0,1990-01-01,1.0,R-Squared,-0.0014806933702231628
8.0,1990-01-01,2.0,RMSE,0.0068472532755329725
8.0,1990-01-01,2.0,R-Squared,-0.27574648708351734
8.0,1990-01-01,3.0,RMSE,0.010589576253379827
8.0,1990-01-01,3.0,R-Squared,-0.6190584850411622
8.0,1990-01-01,4.0,RMSE,0.01583839852900246
8.0,1990-01-01,4.0,R-Squared,-0.850406996029264
8.0,1990-01-01,5.0,RMSE,0.014798997728087793
8.0,1990-01-01,5.0,R-Squared,-0.9131011848064028
9.0,1990-01-01,0.5,RMSE,0.0026580545982276423
9.0,1990-01-01,0.5,R-Squared,-0.38349554161964905
9.0,1990-01-01,1.0,RMSE,0.0030923372384130685
9.0,1990-01-01,1.0,R-Squared,-0.03062770278091098
9.0,1990-01-01,2.0,RMSE,0.005883723671866538
9.0,1990-01-01,2.0,R-Squared,-0.1257355665853801
9.0,1990-01-01,3.0,RMSE,0.0091775028980765
9.0,1990-01-01,3.0,R-Squared,-0.4364193992763217
9.0,1990-01-01,4.0,RMSE,0.014450408008251094
9.0,1990-01-01,4.0,R-Squared,-0.6720343798747301
9.0,1990-01-01,5.0,RMSE,0.013503755454831774
9.0,1990-01-01,5.0,R-Squared,-0.7352712981163207
10.0,1990-01-01,0.5,RMSE,0.00264392431365819
10.0,1990-01-01,0.5,R-Squared,-0.5410859219383868
10.0,1990-01-01,1.0,RMSE,0.0031828154157928176
10.0,1990-01-01,1.0,R-Squared,-0.15588653042749834
10.0,1990-01-01,2.0,RMSE,0.004970469218546164
10.0,1990-01-01,2.0,R-Squared,0.023944182565022842
10.0,1990-01-01,3.0,RMSE,0.007740944806252672
10.0,1990-01-01,3.0,R-Squared,-0.23056552018019838
10.0,1990-01-01,4.0,RMSE,0.01304465179428263
10.0,1990-01-01,4.0,R-Squared,-0.48152205502172496
10.0,1990-01-01,5.0,RMSE,0.012188571939140117
10.0,1990-01-01,5.0,R-Squared,-0.5412578099124967
0.08333,1990-04-01,0.5,RMSE,
0.08333,1990-04-01,0.5,R-Squared,
0.08333,1990-04-01,1.0,RMSE,
0.08333,1990-04-01,1.0,R-Squared,
0.08333,1990-04-01,2.0,RMSE,
0.08333,1990-04-01,2.0,R-Squared,
0.08333,1990-04-01,3.0,RMSE,
0.08333,1990-04-01,3.0,R-Squared,
0.08333,1990-04-01,4.0,RMSE,
0.08333,1990-04-01,4.0,R-Squared,
0.08333,1990-04-01,5.0,RMSE,
0.08333,1990-04-01,5.0,R-Squared,
0.25,1990-04-01,0.5,RMSE,0.004085865957227563
0.25,1990-04-01,0.5,R-Squared,-1.2496968772572767
0.25,1990-04-01,1.0,RMSE,0.011479484790273917
0.25,1990-04-01,1.0,R-Squared,-1.2131699792039257
0.25,1990-04-01,2.0,RMSE,0.022635192755754065
0.25,1990-04-01,2.0,R-Squared,-1.7610004607892153
0.25,1990-04-01,3.0,RMSE,0.03087959057878342
0.25,1990-04-01,3.0,R-Squared,-2.279504034372331
0.25,1990-04-01,4.0,RMSE,0.03355749806637386
0.25,1990-04-01,4.0,R-Squared,-3.053911103294223
0.25,1990-04-01,5.0,RMSE,0.03137648305442083
0.25,1990-04-01,5.0,R-Squared,-3.1226958380168073
0.5,1990-04-01,0.5,RMSE,0.0049014966486561505
0.5,1990-04-01,0.5,R-Squared,-2.9203112825489135
0.5,1990-04-01,1.0,RMSE,0.012073461547872
0.5,1990-04-01,1.0,R-Squared,-1.5460493512798616
0.5,1990-04-01,2.0,RMSE,0.02311229713485418
0.5,1990-04-01,2.0,R-Squared,-1.9293148846107875
0.5,1990-04-01,3.0,RMSE,0.03117450461382913
0.5,1990-04-01,3.0,R-Squared,-2.437176257801045
0.5,1990-04-01,4.0,RMSE,0.03366244928147296
0.5,1990-04-01,4.0,R-Squared,-3.2344288012542606
0.5,1990-04-01,5.0,RMSE,0.031121651934205612
0.5,1990-04-01,5.0,R-Squared,-3.081269566562508
1.0,1990-04-01,0.5,RMSE,0.00608806855523935
1.0,1990-04-01,0.5,R-Squared,-3.770359307224253
1.0,1990-04-01,1.0,RMSE,0.012671219977457307
1.0,1990-04-01,1.0,R-Squared,-1.9912573073965123
1.0,1990-04-01,2.0,RMSE,0.02349558761583527
1.0,1990-04-01,2.0,R-Squared,-2.0795512325534897
1.0,1990-04-01,3.0,RMSE,0.031543138411907916
1.0,1990-04-01,3.0,R-Squared,-2.553668806238705
1.0,1990-04-01,4.0,RMSE,0.03378201828603764
1.0,1990-04-01,4.0,R-Squared,-3.3569631212107183
1.0,1990-04-01,5.0,RMSE,0.03092414905365502
1.0,1990-04-01,5.0,R-Squared,-2.9131071431420223
2.0,1990-04-01,0.5,RMSE,0.006451699519614516
2.0,1990-04-01,0.5,R-Squared,-5.615008532706855
2.0,1990-04-01,1.0,RMSE,0.010763347659936843
2.0,1990-04-01,1.0,R-Squared,-2.9363796077370266
2.0,1990-04-01,2.0,RMSE,0.019791030277419578
2.0,1990-04-01,2.0,R-Squared,-2.202931186297349
2.0,1990-04-01,3.0,RMSE,0.02747144801596714
2.0,1990-04-01,3.0,R-Squared,-2.408915966635424
2.0,1990-04-01,4.0,RMSE,0.03005760999201265
2.0,1990-04-01,4.0,R-Squared,-3.0628536287828254
2.0,1990-04-01,5.0,RMSE,0.027439092496218787
2.0,1990-04-01,5.0,R-Squared,-2.6428929902596807
3.0,1990-04-01,0.5,RMSE,0.006798295581925535
3.0,1990-04-01,0.5,R-Squared,-9.898252024614436
3.0,1990-04-01,1.0,RMSE,0.010424530952128063
3.0,1990-04-01,1.0,R-Squared,-3.8662352244011142
3.0,1990-04-01,2.0,RMSE,0.018029555863027805
3.0,1990-04-01,2.0,R-Squared,-2.4249692253764104
3.0,1990-04-01,3.0,RMSE,0.025037931395311786
3.0,1990-04-01,3.0,R-Squared,-2.461264801034822
3.0,1990-04-01,4.0,RMSE,0.027849587996971292
3.0,1990-04-01,4.0,R-Squared,-3.012317386179074
3.0,1990-04-01,5.0,RMSE,0.025464348220130908
3.0,1990-04-01,5.0,R-Squared,-2.687081245276931
4.0,1990-04-01,0.5,RMSE,0.006286226093338116
4.0,1990-04-01,0.5,R-Squared,-12.476839314925286
4.0,1990-04-01,1.0,RMSE,0.009259024923129583
4.0,1990-04-01,1.0,R-Squared,-4.254887140207771
4.0,1990-04-01,2.0,RMSE,0.015456505487530598
4.0,1990-04-01,2.0,R-Squared,-2.3635687528796203
4.0,1990-04-01,3.0,RMSE,0.021772602971930302
4.0,1990-04-01,3.0,R-Squared,-2.270970804786844
4.0,1990-04-01,4.0,RMSE,0.02481842944075583
4.0,1990-04-01,4.0,R-Squared,-2.6760072966005204
4.0,1990-04-01,5.0,RMSE,0.02269786353482221
4.0,1990-04-01,5.0,R-Squared,-2.4608388298753168
5.0,1990-04-01,0.5,RMSE,0.005403796830068138
5.0,1990-04-01,0.5,R-Squared,-11.08905854804764
5.0,1990-04-01,1.0,RMSE,0.007692368435570162
5.0,1990-04-01,1.0,R-Squared,-4.1328871112258625
5.0,1990-04-01,2.0,RMSE,0.012461207252733898
5.0,1990-04-01,2.0,R-Squared,-2.049041148715156
5.0,1990-04-01,3.0,RMSE,0.01805830728784416
5.0,1990-04-01,3.0,R-Squared,-1.8856678092717938
5.0,1990-04-01,4.0,RMSE,0.02136894067646904
5.0,1990-04-01,4.0,R-Squared,-2.142092586669227
5.0,1990-04-01,5.0,RMSE,0.019529333146568198
5.0,1990-04-01,5.0,R-Squared,-2.029743320853703
6.0,1990-04-01,0.5,RMSE,0.004895077373724741
6.0,1990-04-01,0.5,R-Squared,-8.899154129287519
6.0,1990-04-01,1.0,RMSE,0.007100325149357013
6.0,1990-04-01,1.0,R-Squared,-3.656547914926164
6.0,1990-04-01,2.0,RMSE,0.011482014652048874
6.0,1990-04-01,2.0,R-Squared,-1.930547466434665
6.0,1990-04-01,3.0,RMSE,0.016799731129683675
6.0,1990-04-01,3.0,R-Squared,-1.764313442828275
6.0,1990-04-01,4.0,RMSE,0.02017118264395269
6.0,1990-04-01,4.0,R-Squared,-1.9820073244289556
6.0,1990-04-01,5.0,RMSE,0.0184459172111265
6.0,1990-04-01,5.0,R-Squared,-1.910562501538707
7.0,1990-04-01,0.5,RMSE,0.004341501784612849
7.0,1990-04-01,0.5,R-Squared,-5.977724978468645
7.0,1990-04-01,1.0,RMSE,0.006411735999650128
7.0,1990-04-01,1.0,R-Squared,-3.017376576709129
7.0,1990-04-01,2.0,RMSE,0.010372399084931044
7.0,1990-04-01,2.0,R-Squared,-1.739239431927627
7.0,1990-04-01,3.0,RMSE,0.01539643876254397
7.0,1990-04-01,3.0,R-Squared,-1.5917120592601002
7.0,1990-04-01,4.0,RMSE,0.01883957290207504
7.0,1990-04-01,4.0,R-Squared,-1.774804961713221
7.0,1990-04-01,5.0,RMSE,0.017235252737562316
7.0,1990-04-01,5.0,R-Squared,-1.7406479293323383
8.0,1990-04-01,0.5,RMSE,0.0038201572279418293
8.0,1990-04-01,0.5,R-Squared,-3.454610583686586
8.0,1990-04-01,1.0,RMSE,0.005687777336974669
8.0,1990-04-01,1.0,R-Squared,-2.3028144890836226
8.0,1990-04-01,2.0,RMSE,0.009181282002570781
8.0,1990-04-01,2.0,R-Squared,-1.4900442758111123
8.0,1990-04-01,3.0,RMSE,0.013899169927872225
8.0,1990-04-01,3.0,R-Squared,-1.3784066362348377
