Maturity (Years),Execution Date,Horizon (Years),Metric,Value
3.0,2004-07-01,0.5,R-Squared,-2.496088245349788
3.0,2004-07-01,1.0,RMSE,0.003976204691534429
3.0,2004-07-01,1.0,R-Squared,0.1472968098938504
3.0,2004-07-01,2.0,RMSE,0.004145872908538355
3.0,2004-07-01,2.0,R-Squared,0.6587252469547192
3.0,2004-07-01,3.0,RMSE,0.0036742697994484427
3.0,2004-07-01,3.0,R-Squared,0.6902550854247842
3.0,2004-07-01,4.0,RMSE,0.009650241190102925
3.0,2004-07-01,4.0,R-Squared,-0.1575208892421618
3.0,2004-07-01,5.0,RMSE,0.01645191014359691
3.0,2004-07-01,5.0,R-Squared,-0.7167734044185683
4.0,2004-07-01,0.5,RMSE,0.005788185283242359
4.0,2004-07-01,0.5,R-Squared,-5.945660683544117
4.0,2004-07-01,1.0,RMSE,0.005143949800560286
4.0,2004-07-01,1.0,R-Squared,-1.1063997788374453
4.0,2004-07-01,2.0,RMSE,0.004299564345404817
4.0,2004-07-01,2.0,R-Squared,0.512385476005961
4.0,2004-07-01,3.0,RMSE,0.003611105128765437
4.0,2004-07-01,3.0,R-Squared,0.5989097827374226
4.0,2004-07-01,4.0,RMSE,0.00884335498591453
4.0,2004-07-01,4.0,R-Squared,-0.3383749609270532
4.0,2004-07-01,5.0,RMSE,0.015473796756590164
4.0,2004-07-01,5.0,R-Squared,-0.8771904297727011
5.0,2004-07-01,0.5,RMSE,0.006153436652391972
5.0,2004-07-01,0.5,R-Squared,-11.47913563459388
5.0,2004-07-01,1.0,RMSE,0.005927424714090871
5.0,2004-07-01,1.0,R-Squared,-3.4851997524976692
5.0,2004-07-01,2.0,RMSE,0.004797104547508767
5.0,2004-07-01,2.0,R-Squared,0.20585448825178898
5.0,2004-07-01,3.0,RMSE,0.004036003470902528
5.0,2004-07-01,3.0,R-Squared,0.3521577687713885
5.0,2004-07-01,4.0,RMSE,0.008498600205636508
5.0,2004-07-01,4.0,R-Squared,-0.5814794617146477
5.0,2004-07-01,5.0,RMSE,0.013955574409160374
5.0,2004-07-01,5.0,R-Squared,-1.0767682896807576
6.0,2004-07-01,0.5,RMSE,0.0059871427137723615
6.0,2004-07-01,0.5,R-Squared,-16.76170215244382
6.0,2004-07-01,1.0,RMSE,0.006185387482867692
6.0,2004-07-01,1.0,R-Squared,-6.654903898722248
6.0,2004-07-01,2.0,RMSE,0.005040086247647324
6.0,2004-07-01,2.0,R-Squared,-0.09386596857440455
6.0,2004-07-01,3.0,RMSE,0.004293508826152454
6.0,2004-07-01,3.0,R-Squared,0.06012930217529944
6.0,2004-07-01,4.0,RMSE,0.008213406067341045
6.0,2004-07-01,4.0,R-Squared,-0.7956924250603101
6.0,2004-07-01,5.0,RMSE,0.013345884869557057
6.0,2004-07-01,5.0,R-Squared,-1.1743350940986117
7.0,2004-07-01,0.5,RMSE,0.0056536769527577675
7.0,2004-07-01,0.5,R-Squared,-19.29346212832751
7.0,2004-07-01,1.0,RMSE,0.006472633151945092
7.0,2004-07-01,1.0,R-Squared,-9.734251854611257
7.0,2004-07-01,2.0,RMSE,0.005319792736808544
7.0,2004-07-01,2.0,R-Squared,-0.42454081891238826
7.0,2004-07-01,3.0,RMSE,0.004521795578883679
7.0,2004-07-01,3.0,R-Squared,-0.20091042847214613
7.0,2004-07-01,4.0,RMSE,0.007565812883548641
7.0,2004-07-01,4.0,R-Squared,-0.9335950225878902
7.0,2004-07-01,5.0,RMSE,0.011827652120626074
7.0,2004-07-01,5.0,R-Squared,-1.2535135459133002
8.0,2004-07-01,0.5,RMSE,0.00532123749188789
8.0,2004-07-01,0.5,R-Squared,-22.91001529377673
8.0,2004-07-01,1.0,RMSE,0.0062483268123523575
8.0,2004-07-01,1.0,R-Squared,-10.776454428298152
8.0,2004-07-01,2.0,RMSE,0.005202634807633179
8.0,2004-07-01,2.0,R-Squared,-0.6604556302262425
8.0,2004-07-01,3.0,RMSE,0.004462721458064897
8.0,2004-07-01,3.0,R-Squared,-0.42899274566664847
8.0,2004-07-01,4.0,RMSE,0.0068092649022000965
8.0,2004-07-01,4.0,R-Squared,-1.065167971627778
8.0,2004-07-01,5.0,RMSE,0.010508634310662984
8.0,2004-07-01,5.0,R-Squared,-1.3226087450066202
9.0,2004-07-01,0.5,RMSE,0.004837233226210416
9.0,2004-07-01,0.5,R-Squared,-18.342445763142937
9.0,2004-07-01,1.0,RMSE,0.005887877462916782
9.0,2004-07-01,1.0,R-Squared,-10.900611464060985
9.0,2004-07-01,2.0,RMSE,0.00504674605195492
9.0,2004-07-01,2.0,R-Squared,-0.9508649235975879
9.0,2004-07-01,3.0,RMSE,0.00437557841937859
9.0,2004-07-01,3.0,R-Squared,-0.7247481401698339
9.0,2004-07-01,4.0,RMSE,0.006201529371715404
9.0,2004-07-01,4.0,R-Squared,-1.279157941943084
9.0,2004-07-01,5.0,RMSE,0.009757395331784985
9.0,2004-07-01,5.0,R-Squared,-1.3667048893241245
10.0,2004-07-01,0.5,RMSE,0.0048715398369979694
10.0,2004-07-01,0.5,R-Squared,-23.771763987279794
10.0,2004-07-01,1.0,RMSE,0.006064825619234364
10.0,2004-07-01,1.0,R-Squared,-12.075190797314699
10.0,2004-07-01,2.0,RMSE,0.005302318926632939
10.0,2004-07-01,2.0,R-Squared,-1.337289747802131
10.0,2004-07-01,3.0,RMSE,0.004599392042854218
10.0,2004-07-01,3.0,R-Squared,-1.0858043337548757
10.0,2004-07-01,4.0,RMSE,0.006167377492877825
10.0,2004-07-01,4.0,R-Squared,-1.537630083374617
10.0,2004-07-01,5.0,RMSE,0.009494926440321768
10.0,2004-07-01,5.0,R-Squared,-1.4827175054489907
0.08333,2004-08-01,0.5,RMSE,0.0021212130306845368
0.08333,2004-08-01,0.5,R-Squared,0.566118921547578
0.08333,2004-08-01,1.0,RMSE,0.004738581752689014
0.08333,2004-08-01,1.0,R-Squared,0.33598283353497704
0.08333,2004-08-01,2.0,RMSE,0.011472033162042667
0.08333,2004-08-01,2.0,R-Squared,-0.08013498510288564
0.08333,2004-08-01,3.0,RMSE,0.013211329520997713
0.08333,2004-08-01,3.0,R-Squared,-0.3352123998540917
0.08333,2004-08-01,4.0,RMSE,0.013936553564132988
0.08333,2004-08-01,4.0,R-Squared,-0.1445171536505423
0.08333,2004-08-01,5.0,RMSE,0.01979008675195356
0.08333,2004-08-01,5.0,R-Squared,-0.281981616116447
0.25,2004-08-01,0.5,RMSE,0.0036835315832237283
0.25,2004-08-01,0.5,R-Squared,-0.12880130670400236
0.25,2004-08-01,1.0,RMSE,0.005657588667677294
0.25,2004-08-01,1.0,R-Squared,-0.08007901199054457
0.25,2004-08-01,2.0,RMSE,0.011909522514922001
0.25,2004-08-01,2.0,R-Squared,-0.28793210466218433
0.25,2004-08-01,3.0,RMSE,0.01333108597825459
0.25,2004-08-01,3.0,R-Squared,-0.5555132452162519
0.25,2004-08-01,4.0,RMSE,0.013995575161613963
0.25,2004-08-01,4.0,R-Squared,-0.21668531330534924
0.25,2004-08-01,5.0,RMSE,0.019919865271655228
0.25,2004-08-01,5.0,R-Squared,-0.2873902515934228
0.5,2004-08-01,0.5,RMSE,0.004403918144080853
0.5,2004-08-01,0.5,R-Squared,-0.6520153510476709
0.5,2004-08-01,1.0,RMSE,0.006195030591643416
0.5,2004-08-01,1.0,R-Squared,-0.3270231401217858
0.5,2004-08-01,2.0,RMSE,0.012172067000635691
0.5,2004-08-01,2.0,R-Squared,-0.40271934593664516
0.5,2004-08-01,3.0,RMSE,0.013309938876037606
0.5,2004-08-01,3.0,R-Squared,-0.6820207487833205
0.5,2004-08-01,4.0,RMSE,0.013934958113524163
0.5,2004-08-01,4.0,R-Squared,-0.24746937247832945
0.5,2004-08-01,5.0,RMSE,0.019678147910230495
0.5,2004-08-01,5.0,R-Squared,-0.2798166819452912
1.0,2004-08-01,0.5,RMSE,0.003946718112148059
1.0,2004-08-01,0.5,R-Squared,-0.021107886538481724
1.0,2004-08-01,1.0,RMSE,0.005463060227127367
1.0,2004-08-01,1.0,R-Squared,0.013271647213706106
1.0,2004-08-01,2.0,RMSE,0.010290060076544738
1.0,2004-08-01,2.0,R-Squared,-0.1840778546252395
1.0,2004-08-01,3.0,RMSE,0.010708918870263135
1.0,2004-08-01,3.0,R-Squared,-0.4011191815454045
1.0,2004-08-01,4.0,RMSE,0.012563239649383301
1.0,2004-08-01,4.0,R-Squared,-0.15652397634438442
1.0,2004-08-01,5.0,RMSE,0.019074664014999656
1.0,2004-08-01,5.0,R-Squared,-0.3336947195126274
2.0,2004-08-01,0.5,RMSE,0.0023954202307044344
2.0,2004-08-01,0.5,R-Squared,0.5806717211267617
2.0,2004-08-01,1.0,RMSE,0.002938705590077348
2.0,2004-08-01,1.0,R-Squared,0.6001702359424432
2.0,2004-08-01,2.0,RMSE,0.006064995338140107
2.0,2004-08-01,2.0,R-Squared,0.3720407321307697
2.0,2004-08-01,3.0,RMSE,0.0058217312983316295
2.0,2004-08-01,3.0,R-Squared,0.31635586643372393
2.0,2004-08-01,4.0,RMSE,0.01067059932006149
2.0,2004-08-01,4.0,R-Squared,-0.13052585059424793
2.0,2004-08-01,5.0,RMSE,0.017976719883606638
2.0,2004-08-01,5.0,R-Squared,-0.5580694484982724
3.0,2004-08-01,0.5,RMSE,0.0015514658878004704
3.0,2004-08-01,0.5,R-Squared,0.7750669178430544
3.0,2004-08-01,1.0,RMSE,0.0017510015380364841
3.0,2004-08-01,1.0,R-Squared,0.7953224541219428
3.0,2004-08-01,2.0,RMSE,0.0038084505596878587
3.0,2004-08-01,2.0,R-Squared,0.6769773702560421
3.0,2004-08-01,3.0,RMSE,0.0034879685762117044
3.0,2004-08-01,3.0,R-Squared,0.6733268510461775
3.0,2004-08-01,4.0,RMSE,0.009961062494023966
3.0,2004-08-01,4.0,R-Squared,-0.22364791922234084
3.0,2004-08-01,5.0,RMSE,0.01689750301506985
3.0,2004-08-01,5.0,R-Squared,-0.7489759408902907
4.0,2004-08-01,0.5,RMSE,0.001765812911732729
4.0,2004-08-01,0.5,R-Squared,0.6133768574888634
4.0,2004-08-01,1.0,RMSE,0.002310421849000045
4.0,2004-08-01,1.0,R-Squared,0.4768019118734709
4.0,2004-08-01,2.0,RMSE,0.0029295188048961
4.0,2004-08-01,2.0,R-Squared,0.7505652496543246
4.0,2004-08-01,3.0,RMSE,0.0026283561524838286
4.0,2004-08-01,3.0,R-Squared,0.7555325573774696
4.0,2004-08-01,4.0,RMSE,0.0088948966606736
4.0,2004-08-01,4.0,R-Squared,-0.33623154927772414
4.0,2004-08-01,5.0,RMSE,0.015717221155449122
4.0,2004-08-01,5.0,R-Squared,-0.8786710305958603
5.0,2004-08-01,0.5,RMSE,0.002029379531127681
5.0,2004-08-01,0.5,R-Squared,0.2643766345351931
5.0,2004-08-01,1.0,RMSE,0.003061365647804579
5.0,2004-08-01,1.0,R-Squared,-0.4419829088357736
5.0,2004-08-01,2.0,RMSE,0.002847147229210647
5.0,2004-08-01,2.0,R-Squared,0.6999191647437657
5.0,2004-08-01,3.0,RMSE,0.0026000378159995144
5.0,2004-08-01,3.0,R-Squared,0.6985661883411195
5.0,2004-08-01,4.0,RMSE,0.008318285719137213
5.0,2004-08-01,4.0,R-Squared,-0.4872213565108976
5.0,2004-08-01,5.0,RMSE,0.014020526861357251
5.0,2004-08-01,5.0,R-Squared,-1.0388587320574088
6.0,2004-08-01,0.5,RMSE,0.0019777125467088405
6.0,2004-08-01,0.5,R-Squared,-0.01892118835189005
6.0,2004-08-01,1.0,RMSE,0.0034623535054838783
6.0,2004-08-01,1.0,R-Squared,-1.76594720863305
6.0,2004-08-01,2.0,RMSE,0.002980463793333294
6.0,2004-08-01,2.0,R-Squared,0.5981012130067065
6.0,2004-08-01,3.0,RMSE,0.002749350566511128
6.0,2004-08-01,3.0,R-Squared,0.5777906918135353
6.0,2004-08-01,4.0,RMSE,0.007932342118625264
6.0,2004-08-01,4.0,R-Squared,-0.6232518749662126
6.0,2004-08-01,5.0,RMSE,0.013287771885418997
6.0,2004-08-01,5.0,R-Squared,-1.110258804841029
7.0,2004-08-01,0.5,RMSE,0.0018403413144310534
7.0,2004-08-01,0.5,R-Squared,-0.2503314498363869
7.0,2004-08-01,1.0,RMSE,0.003987092861500093
7.0,2004-08-01,1.0,R-Squared,-3.229961596648632
7.0,2004-08-01,2.0,RMSE,0.003279961255212281
7.0,2004-08-01,2.0,R-Squared,0.4457083077006899
7.0,2004-08-01,3.0,RMSE,0.002955147807340295
7.0,2004-08-01,3.0,R-Squared,0.4523378949043554
7.0,2004-08-01,4.0,RMSE,0.0071766758238313065
7.0,2004-08-01,4.0,R-Squared,-0.669370142057913
7.0,2004-08-01,5.0,RMSE,0.01166165978961758
7.0,2004-08-01,5.0,R-Squared,-1.1496022736150509
8.0,2004-08-01,0.5,RMSE,0.0016680868625788422
8.0,2004-08-01,0.5,R-Squared,-0.29663159793995475
8.0,2004-08-01,1.0,RMSE,0.003822186023350982
8.0,2004-08-01,1.0,R-Squared,-3.354353209245539
8.0,2004-08-01,2.0,RMSE,0.003188188308584103
8.0,2004-08-01,2.0,R-Squared,0.36958416796039395
8.0,2004-08-01,3.0,RMSE,0.0028936100395099825
8.0,2004-08-01,3.0,R-Squared,0.36861511533472247
8.0,2004-08-01,4.0,RMSE,0.006282763368549208
8.0,2004-08-01,4.0,R-Squared,-0.7011848169867327
8.0,2004-08-01,5.0,RMSE,0.010288493141787359
8.0,2004-08-01,5.0,R-Squared,-1.1806860768363299
9.0,2004-08-01,0.5,RMSE,0.0014460401558866265
9.0,2004-08-01,0.5,R-Squared,-0.15806556313554676
9.0,2004-08-01,1.0,RMSE,0.0036264234085852873
9.0,2004-08-01,1.0,R-Squared,-3.175853788428694
9.0,2004-08-01,2.0,RMSE,0.0030912086007694873
9.0,2004-08-01,2.0,R-Squared,0.26526671005206814
9.0,2004-08-01,3.0,RMSE,0.0028421978612149516
9.0,2004-08-01,3.0,R-Squared,0.24450378808415685
9.0,2004-08-01,4.0,RMSE,0.005603167342904416
9.0,2004-08-01,4.0,R-Squared,-0.7957103361422526
9.0,2004-08-01,5.0,RMSE,0.0094980032643609
9.0,2004-08-01,5.0,R-Squared,-1.2005608485275863
10.0,2004-08-01,0.5,RMSE,0.0014765719260762921
10.0,2004-08-01,0.5,R-Squared,-0.6714515779449575
10.0,2004-08-01,1.0,RMSE,0.003837532137724485
10.0,2004-08-01,1.0,R-Squared,-3.5617018348266543
10.0,2004-08-01,2.0,RMSE,0.003306015898832351
10.0,2004-08-01,2.0,R-Squared,0.09322432292443283
10.0,2004-08-01,3.0,RMSE,0.0030220230103779784
10.0,2004-08-01,3.0,R-Squared,0.07404061733477207
10.0,2004-08-01,4.0,RMSE,0.005466754277019074
10.0,2004-08-01,4.0,R-Squared,-0.9317717657557663
10.0,2004-08-01,5.0,RMSE,0.009198220788123313
10.0,2004-08-01,5.0,R-Squared,-1.2788490215110517
0.08333,2004-09-01,0.5,RMSE,0.0027871515709618068
0.08333,2004-09-01,0.5,R-Squared,0.3243657926372272
0.08333,2004-09-01,1.0,RMSE,0.005279319560039767
0.08333,2004-09-01,1.0,R-Squared,0.062320405253296185
0.08333,2004-09-01,2.0,RMSE,0.012328746200663859
0.08333,2004-09-01,2.0,R-Squared,-0.3628993497137736
0.08333,2004-09-01,3.0,RMSE,0.013741158302764784
0.08333,2004-09-01,3.0,R-Squared,-0.6365993444940259
0.08333,2004-09-01,4.0,RMSE,0.014721512258723458
0.08333,2004-09-01,4.0,R-Squared,-0.22840377232767417
0.08333,2004-09-01,5.0,RMSE,0.020288136909002174
0.08333,2004-09-01,5.0,R-Squared,-0.30765106573622303
0.25,2004-09-01,0.5,RMSE,0.004111391828918467
0.25,2004-09-01,0.5,R-Squared,-0.7166650297795074
0.25,2004-09-01,1.0,RMSE,0.006341302669692397
0.25,2004-09-01,1.0,R-Squared,-0.5310839381506942
0.25,2004-09-01,2.0,RMSE,0.012841650527662165
0.25,2004-09-01,2.0,R-Squared,-0.6338168592510276
0.25,2004-09-01,3.0,RMSE,0.01386976997862164
0.25,2004-09-01,3.0,R-Squared,-0.9382119025969202
0.25,2004-09-01,4.0,RMSE,0.014770450193203765
0.25,2004-09-01,4.0,R-Squared,-0.2945387384101015
0.25,2004-09-01,5.0,RMSE,0.020442952487096672
0.25,2004-09-01,5.0,R-Squared,-0.3108084704442655
0.5,2004-09-01,0.5,RMSE,0.005021300090981093
0.5,2004-09-01,0.5,R-Squared,-1.1580949229394983
0.5,2004-09-01,1.0,RMSE,0.0070276690914859614
0.5,2004-09-01,1.0,R-Squared,-0.7771274478406249
0.5,2004-09-01,2.0,RMSE,0.013092605381485305
0.5,2004-09-01,2.0,R-Squared,-0.7752228337305593
0.5,2004-09-01,3.0,RMSE,0.0138581343079843
0.5,2004-09-01,3.0,R-Squared,-1.1065685038652187
0.5,2004-09-01,4.0,RMSE,0.014536552658604927
0.5,2004-09-01,4.0,R-Squared,-0.3301351651990112
0.5,2004-09-01,5.0,RMSE,0.0202559259176535
0.5,2004-09-01,5.0,R-Squared,-0.30293393057171225
1.0,2004-09-01,0.5,RMSE,0.004888775381150774
1.0,2004-09-01,0.5,R-Squared,-0.36378959420727175
1.0,2004-09-01,1.0,RMSE,0.006298340280320445
1.0,2004-09-01,1.0,R-Squared,-0.394309135497628
1.0,2004-09-01,2.0,RMSE,0.011114020887244438
1.0,2004-09-01,2.0,R-Squared,-0.5551122277451399
1.0,2004-09-01,3.0,RMSE,0.011254065201678914
1.0,2004-09-01,3.0,R-Squared,-0.8215565525688611
1.0,2004-09-01,4.0,RMSE,0.013177695435318085
1.0,2004-09-01,4.0,R-Squared,-0.24233253904712737
1.0,2004-09-01,5.0,RMSE,0.019656034500266005
1.0,2004-09-01,5.0,R-Squared,-0.35810299306253857
2.0,2004-09-01,0.5,RMSE,0.003406754374339836
2.0,2004-09-01,0.5,R-Squared,0.3131291110850837
2.0,2004-09-01,1.0,RMSE,0.0036304595643166866
2.0,2004-09-01,1.0,R-Squared,0.342639694061702
2.0,2004-09-01,2.0,RMSE,0.006749789841424879
2.0,2004-09-01,2.0,R-Squared,0.1057952870657537
2.0,2004-09-01,3.0,RMSE,0.006394985878075727
2.0,2004-09-01,3.0,R-Squared,0.026385212310667483
2.0,2004-09-01,4.0,RMSE,0.011289927377014954
2.0,2004-09-01,4.0,R-Squared,-0.2138470121410354
2.0,2004-09-01,5.0,RMSE,0.018462577419084348
2.0,2004-09-01,5.0,R-Squared,-0.5788956423615703
3.0,2004-09-01,0.5,RMSE,0.002279836263783838
3.0,2004-09-01,0.5,R-Squared,0.6290561122994502
3.0,2004-09-01,1.0,RMSE,0.0019942460767045558
3.0,2004-09-01,1.0,R-Squared,0.7161990078639411
3.0,2004-09-01,2.0,RMSE,0.004373697465917951
3.0,2004-09-01,2.0,R-Squared,0.513820117438053
3.0,2004-09-01,3.0,RMSE,0.004037543511753954
3.0,2004-09-01,3.0,R-Squared,0.4888859160902801
3.0,2004-09-01,4.0,RMSE,0.010465602502156994
3.0,2004-09-01,4.0,R-Squared,-0.296021135061864
3.0,2004-09-01,5.0,RMSE,0.01728693455578727
3.0,2004-09-01,5.0,R-Squared,-0.764664762475395
4.0,2004-09-01,0.5,RMSE,0.0019429792215464865
4.0,2004-09-01,0.5,R-Squared,0.6581801780678408
4.0,2004-09-01,1.0,RMSE,0.0019772897319135507
4.0,2004-09-01,1.0,R-Squared,0.5935959511514948
4.0,2004-09-01,2.0,RMSE,0.0032509959899735797
4.0,2004-09-01,2.0,R-Squared,0.6530450977830058
4.0,2004-09-01,3.0,RMSE,0.002980696400070307
4.0,2004-09-01,3.0,R-Squared,0.6370502447057407
4.0,2004-09-01,4.0,RMSE,0.009264782315918655
4.0,2004-09-01,4.0,R-Squared,-0.39591787853208293
4.0,2004-09-01,5.0,RMSE,0.016021744231041524
4.0,2004-09-01,5.0,R-Squared,-0.8872479121095693
5.0,2004-09-01,0.5,RMSE,0.0017652779456681532
5.0,2004-09-01,0.5,R-Squared,0.6154525095374822
5.0,2004-09-01,1.0,RMSE,0.0024781368799970927
5.0,2004-09-01,1.0,R-Squared,0.029503704656659302
5.0,2004-09-01,2.0,RMSE,0.0028226956071896203
5.0,2004-09-01,2.0,R-Squared,0.6749773844874953
5.0,2004-09-01,3.0,RMSE,0.002638609167038539
5.0,2004-09-01,3.0,R-Squared,0.6501517820309604
5.0,2004-09-01,4.0,RMSE,0.00853039009546108
5.0,2004-09-01,4.0,R-Squared,-0.5163442627724597
5.0,2004-09-01,5.0,RMSE,0.014225696839229406
5.0,2004-09-01,5.0,R-Squared,-1.035878951469627
6.0,2004-09-01,0.5,RMSE,0.001542789256219476
6.0,2004-09-01,0.5,R-Squared,0.5810148646733049
6.0,2004-09-01,1.0,RMSE,0.0027904819202730475
6.0,2004-09-01,1.0,R-Squared,-0.7140737256873868
6.0,2004-09-01,2.0,RMSE,0.002779145332797916
6.0,2004-09-01,2.0,R-Squared,0.6223690627051154
6.0,2004-09-01,3.0,RMSE,0.0026091734162907235
6.0,2004-09-01,3.0,R-Squared,0.5811350023763724
6.0,2004-09-01,4.0,RMSE,0.008105144367872175
6.0,2004-09-01,4.0,R-Squared,-0.621472495256264
6.0,2004-09-01,5.0,RMSE,0.01341332217233436
6.0,2004-09-01,5.0,R-Squared,-1.0978799412172116
7.0,2004-09-01,0.5,RMSE,0.001364375558745661
7.0,2004-09-01,0.5,R-Squared,0.5428847316785447
7.0,2004-09-01,1.0,RMSE,0.0032848719789914257
7.0,2004-09-01,1.0,R-Squared,-1.5604471399161972
7.0,2004-09-01,2.0,RMSE,0.002954544892653899
7.0,2004-09-01,2.0,R-Squared,0.5279427103766579
7.0,2004-09-01,3.0,RMSE,0.0026919870844565063
7.0,2004-09-01,3.0,R-Squared,0.5126815794836301
7.0,2004-09-01,4.0,RMSE,0.007245460476765806
7.0,2004-09-01,4.0,R-Squared,-0.6384662144405746
7.0,2004-09-01,5.0,RMSE,0.011728617088657073
7.0,2004-09-01,5.0,R-Squared,-1.1248517332616434
8.0,2004-09-01,0.5,RMSE,0.0012492288906807776
8.0,2004-09-01,0.5,R-Squared,0.5320106694454583
8.0,2004-09-01,1.0,RMSE,0.003122891694757793
8.0,2004-09-01,1.0,R-Squared,-1.6882264719793332
8.0,2004-09-01,2.0,RMSE,0.0028265399542000895
8.0,2004-09-01,2.0,R-Squared,0.48567695402516786
8.0,2004-09-01,3.0,RMSE,0.0025680808932856346
8.0,2004-09-01,3.0,R-Squared,0.4747596810094181
8.0,2004-09-01,4.0,RMSE,0.006228709879064125
8.0,2004-09-01,4.0,R-Squared,-0.638644127345392
8.0,2004-09-01,5.0,RMSE,0.010333921681362736
8.0,2004-09-01,5.0,R-Squared,-1.1440223154434466
9.0,2004-09-01,0.5,RMSE,0.0012671715327438901
9.0,2004-09-01,0.5,R-Squared,0.3923671971270377
9.0,2004-09-01,1.0,RMSE,0.0029666193605471162
9.0,2004-09-01,1.0,R-Squared,-1.6810978897098674
9.0,2004-09-01,2.0,RMSE,0.0027043455818401272
9.0,2004-09-01,2.0,R-Squared,0.4212956901915613
9.0,2004-09-01,3.0,RMSE,0.00247014057085636
9.0,2004-09-01,3.0,R-Squared,0.4051134421620991
9.0,2004-09-01,4.0,RMSE,0.005505368823003147
9.0,2004-09-01,4.0,R-Squared,-0.6961513154228611
9.0,2004-09-01,5.0,RMSE,0.009517134312915258
9.0,2004-09-01,5.0,R-Squared,-1.1545394356570893
10.0,2004-09-01,0.5,RMSE,0.0011234270837700907
10.0,2004-09-01,0.5,R-Squared,0.3611377165319748
10.0,2004-09-01,1.0,RMSE,0.0031478325939067434
10.0,2004-09-01,1.0,R-Squared,-1.9948468267648254
10.0,2004-09-01,2.0,RMSE,0.002815440241279946
10.0,2004-09-01,2.0,R-Squared,0.33171836969678004
10.0,2004-09-01,3.0,RMSE,0.002557166870246349
10.0,2004-09-01,3.0,R-Squared,0.3181638283060876
10.0,2004-09-01,4.0,RMSE,0.0053202702948986595
10.0,2004-09-01,4.0,R-Squared,-0.7849349984315168
10.0,2004-09-01,5.0,RMSE,0.009195714859334453
10.0,2004-09-01,5.0,R-Squared,-1.2184687258272136
0.08333,2004-10-01,0.5,RMSE,0.0025584902143703466
0.08333,2004-10-01,0.5,R-Squared,0.4497723644013757
0.08333,2004-10-01,1.0,RMSE,0.005196275824819431
0.08333,2004-10-01,1.0,R-Squared,0.14309431298178954
0.08333,2004-10-01,2.0,RMSE,0.01235066817113617
0.08333,2004-10-01,2.0,R-Squared,-0.41951109763632277
0.08333,2004-10-01,3.0,RMSE,0.013221059807047372
0.08333,2004-10-01,3.0,R-Squared,-0.7164498090741152
0.08333,2004-10-01,4.0,RMSE,0.015150847621031383
0.08333,2004-10-01,4.0,R-Squared,-0.19831233982679364
0.08333,2004-10-01,5.0,RMSE,0.020653778837426102
0.08333,2004-10-01,5.0,R-Squared,-0.31172901772755823
0.25,2004-10-01,0.5,RMSE,0.0037942429621455214
0.25,2004-10-01,0.5,R-Squared,-0.9337066715138831
0.25,2004-10-01,1.0,RMSE,0.006319499666249352
0.25,2004-10-01,1.0,R-Squared,-0.5133851328723726
0.25,2004-10-01,2.0,RMSE,0.012754421024321992
0.25,2004-10-01,2.0,R-Squared,-0.7449964258276327
0.25,2004-10-01,3.0,RMSE,0.013357640298758544
0.25,2004-10-01,3.0,R-Squared,-1.0762390371305646
0.25,2004-10-01,4.0,RMSE,0.015150727233215639
0.25,2004-10-01,4.0,R-Squared,-0.2547667909318192
0.25,2004-10-01,5.0,RMSE,0.02083378000539022
0.25,2004-10-01,5.0,R-Squared,-0.3131146414532018
0.5,2004-10-01,0.5,RMSE,0.005164069403466938
0.5,2004-10-01,0.5,R-Squared,-2.1230776217880356
0.5,2004-10-01,1.0,RMSE,0.0073562772572076315
0.5,2004-10-01,1.0,R-Squared,-0.9155342543444154
0.5,2004-10-01,2.0,RMSE,0.013067848464004878
0.5,2004-10-01,2.0,R-Squared,-0.9540881113593607
0.5,2004-10-01,3.0,RMSE,0.013431515102267925
0.5,2004-10-01,3.0,R-Squared,-1.3119079937121554
0.5,2004-10-01,4.0,RMSE,0.014839743980317989
0.5,2004-10-01,4.0,R-Squared,-0.2956301109338373
0.5,2004-10-01,5.0,RMSE,0.020694011420202944
0.5,2004-10-01,5.0,R-Squared,-0.3071117453786645
1.0,2004-10-01,0.5,RMSE,0.0056082924712986286
1.0,2004-10-01,0.5,R-Squared,-2.0685001148222018
1.0,2004-10-01,1.0,RMSE,0.00699540537695131
1.0,2004-10-01,1.0,R-Squared,-0.9236673335065217
1.0,2004-10-01,2.0,RMSE,0.011132116078172872
1.0,2004-10-01,2.0,R-Squared,-0.8496237261383597
1.0,2004-10-01,3.0,RMSE,0.01097261998483615
1.0,2004-10-01,3.0,R-Squared,-1.1178373401922292
1.0,2004-10-01,4.0,RMSE,0.013627284794100476
1.0,2004-10-01,4.0,R-Squared,-0.25735949037906325
1.0,2004-10-01,5.0,RMSE,0.02021257478793195
1.0,2004-10-01,5.0,R-Squared,-0.37874211012886505
2.0,2004-10-01,0.5,RMSE,0.004430100857648418
2.0,2004-10-01,0.5,R-Squared,-1.1361298216206932
2.0,2004-10-01,1.0,RMSE,0.004484691484572773
2.0,2004-10-01,1.0,R-Squared,-0.24581840422858847
2.0,2004-10-01,2.0,RMSE,0.0068247527552922765
2.0,2004-10-01,2.0,R-Squared,-0.1360666338619103
2.0,2004-10-01,3.0,RMSE,0.0063335995996488224
2.0,2004-10-01,3.0,R-Squared,-0.19300281170403344
2.0,2004-10-01,4.0,RMSE,0.012040337936033027
2.0,2004-10-01,4.0,R-Squared,-0.2879617017196372
2.0,2004-10-01,5.0,RMSE,0.019077841635829134
