Maturity (Years),Execution Date,Horizon (Years),Metric,Value
0.08333,2004-03-01,3.0,RMSE,0.015128576309096373
0.08333,2004-03-01,3.0,R-Squared,-0.11959359113240553
0.08333,2004-03-01,4.0,RMSE,0.01469761635462361
0.08333,2004-03-01,4.0,R-Squared,-0.12955261129332274
0.08333,2004-03-01,5.0,RMSE,0.01799681493411477
0.08333,2004-03-01,5.0,R-Squared,-0.19905214016492256
0.25,2004-03-01,0.5,RMSE,0.002056520988380441
0.25,2004-03-01,0.5,R-Squared,0.3921994861342375
0.25,2004-03-01,1.0,RMSE,0.005383865292695856
0.25,2004-03-01,1.0,R-Squared,0.19287272098933705
0.25,2004-03-01,2.0,RMSE,0.011545647263692109
0.25,2004-03-01,2.0,R-Squared,-0.07146610950277088
0.25,2004-03-01,3.0,RMSE,0.015486004850490164
0.25,2004-03-01,3.0,R-Squared,-0.26571754730211006
0.25,2004-03-01,4.0,RMSE,0.014965405663731593
0.25,2004-03-01,4.0,R-Squared,-0.2495701332117779
0.25,2004-03-01,5.0,RMSE,0.01815336962009601
0.25,2004-03-01,5.0,R-Squared,-0.23484912875594688
0.5,2004-03-01,0.5,RMSE,0.0033221970959340505
0.5,2004-03-01,0.5,R-Squared,-0.47636451580703953
0.5,2004-03-01,1.0,RMSE,0.006163955642318136
0.5,2004-03-01,1.0,R-Squared,-0.04568958990334493
0.5,2004-03-01,2.0,RMSE,0.012035070391255136
0.5,2004-03-01,2.0,R-Squared,-0.19804891853983086
0.5,2004-03-01,3.0,RMSE,0.015650797133277876
0.5,2004-03-01,3.0,R-Squared,-0.3828294947341033
0.5,2004-03-01,4.0,RMSE,0.015173804045053889
0.5,2004-03-01,4.0,R-Squared,-0.33648208784785893
0.5,2004-03-01,5.0,RMSE,0.017917923203065438
0.5,2004-03-01,5.0,R-Squared,-0.25893293745072765
1.0,2004-03-01,0.5,RMSE,0.003963198670196572
1.0,2004-03-01,0.5,R-Squared,-3.3942301348858406
1.0,2004-03-01,1.0,RMSE,0.005967594107535392
1.0,2004-03-01,1.0,R-Squared,-0.057944388298405425
1.0,2004-03-01,2.0,RMSE,0.010936898515421527
1.0,2004-03-01,2.0,R-Squared,-0.13258359230872085
1.0,2004-03-01,3.0,RMSE,0.01346878698000231
1.0,2004-03-01,3.0,R-Squared,-0.2963362376040395
1.0,2004-03-01,4.0,RMSE,0.01349546035506702
1.0,2004-03-01,4.0,R-Squared,-0.23999675758669747
1.0,2004-03-01,5.0,RMSE,0.016864127153007908
1.0,2004-03-01,5.0,R-Squared,-0.2758160859286798
2.0,2004-03-01,0.5,RMSE,0.0050759011926444645
2.0,2004-03-01,0.5,R-Squared,-12.134421411836286
2.0,2004-03-01,1.0,RMSE,0.005191029755562025
2.0,2004-03-01,1.0,R-Squared,-0.27795998065270067
2.0,2004-03-01,2.0,RMSE,0.0077592331735573585
2.0,2004-03-01,2.0,R-Squared,0.03485882633218562
2.0,2004-03-01,3.0,RMSE,0.009118527507299228
2.0,2004-03-01,3.0,R-Squared,-0.03453192923384374
2.0,2004-03-01,4.0,RMSE,0.010449984444265443
2.0,2004-03-01,4.0,R-Squared,-0.09892924078148946
2.0,2004-03-01,5.0,RMSE,0.015299945268344283
2.0,2004-03-01,5.0,R-Squared,-0.4076938137516972
3.0,2004-03-01,0.5,RMSE,0.005136099309175046
3.0,2004-03-01,0.5,R-Squared,-11.396648061956991
3.0,2004-03-01,1.0,RMSE,0.004413150246068846
3.0,2004-03-01,1.0,R-Squared,-0.4940737869281271
3.0,2004-03-01,2.0,RMSE,0.005599369893762063
3.0,2004-03-01,2.0,R-Squared,0.20037082955455066
3.0,2004-03-01,3.0,RMSE,0.006562072912724251
3.0,2004-03-01,3.0,R-Squared,0.18827782328870502
3.0,2004-03-01,4.0,RMSE,0.009001460205268572
3.0,2004-03-01,4.0,R-Squared,-0.07196952281545266
3.0,2004-03-01,5.0,RMSE,0.014312872965002114
3.0,2004-03-01,5.0,R-Squared,-0.54799762697338
4.0,2004-03-01,0.5,RMSE,0.005130161968309653
4.0,2004-03-01,0.5,R-Squared,-7.3145016402211365
4.0,2004-03-01,1.0,RMSE,0.004113300119326129
4.0,2004-03-01,1.0,R-Squared,-0.8956912440523439
4.0,2004-03-01,2.0,RMSE,0.004454614740856113
4.0,2004-03-01,2.0,R-Squared,0.2114596101318651
4.0,2004-03-01,3.0,RMSE,0.005113495726110199
4.0,2004-03-01,3.0,R-Squared,0.26961127457603473
4.0,2004-03-01,4.0,RMSE,0.007723816714349369
4.0,2004-03-01,4.0,R-Squared,-0.11555225416285375
4.0,2004-03-01,5.0,RMSE,0.013412384444441233
4.0,2004-03-01,5.0,R-Squared,-0.6676476052803806
5.0,2004-03-01,0.5,RMSE,0.005029332696560758
5.0,2004-03-01,0.5,R-Squared,-5.286799626192066
5.0,2004-03-01,1.0,RMSE,0.0038882603882404282
5.0,2004-03-01,1.0,R-Squared,-1.347358076113045
5.0,2004-03-01,2.0,RMSE,0.0036701484946541504
5.0,2004-03-01,2.0,R-Squared,0.1402719406670957
5.0,2004-03-01,3.0,RMSE,0.004203021055720202
5.0,2004-03-01,3.0,R-Squared,0.30064485734082635
5.0,2004-03-01,4.0,RMSE,0.0069657573860467505
5.0,2004-03-01,4.0,R-Squared,-0.19790509480964524
5.0,2004-03-01,5.0,RMSE,0.012076634925190066
5.0,2004-03-01,5.0,R-Squared,-0.81333786494454
6.0,2004-03-01,0.5,RMSE,0.004939378590593633
6.0,2004-03-01,0.5,R-Squared,-4.659244949569433
6.0,2004-03-01,1.0,RMSE,0.003742323911260884
6.0,2004-03-01,1.0,R-Squared,-1.7946309386802204
6.0,2004-03-01,2.0,RMSE,0.003404707643317909
6.0,2004-03-01,2.0,R-Squared,-0.03488857361716957
6.0,2004-03-01,3.0,RMSE,0.0037900163606995395
6.0,2004-03-01,3.0,R-Squared,0.23014109174295427
6.0,2004-03-01,4.0,RMSE,0.006486763080625134
6.0,2004-03-01,4.0,R-Squared,-0.3072233504092561
6.0,2004-03-01,5.0,RMSE,0.011747146001528317
6.0,2004-03-01,5.0,R-Squared,-0.8932550866776288
7.0,2004-03-01,0.5,RMSE,0.005119200153011013
7.0,2004-03-01,0.5,R-Squared,-4.371357201345521
7.0,2004-03-01,1.0,RMSE,0.0038119697689024115
7.0,2004-03-01,1.0,R-Squared,-2.1669339428731687
7.0,2004-03-01,2.0,RMSE,0.0034079480853145164
7.0,2004-03-01,2.0,R-Squared,-0.27719867639912965
7.0,2004-03-01,3.0,RMSE,0.003666428553433521
7.0,2004-03-01,3.0,R-Squared,0.12448322106908316
7.0,2004-03-01,4.0,RMSE,0.005891520720513124
7.0,2004-03-01,4.0,R-Squared,-0.3635825539419628
7.0,2004-03-01,5.0,RMSE,0.010501385027138559
7.0,2004-03-01,5.0,R-Squared,-0.9416351016998281
8.0,2004-03-01,0.5,RMSE,0.005272689583219068
8.0,2004-03-01,0.5,R-Squared,-4.4471797416055185
8.0,2004-03-01,1.0,RMSE,0.00390227381665088
8.0,2004-03-01,1.0,R-Squared,-2.2510950609228053
8.0,2004-03-01,2.0,RMSE,0.0033422847007443684
8.0,2004-03-01,2.0,R-Squared,-0.5044315419773588
8.0,2004-03-01,3.0,RMSE,0.0035426845140739778
8.0,2004-03-01,3.0,R-Squared,-0.024930881566932683
8.0,2004-03-01,4.0,RMSE,0.005341552837413634
8.0,2004-03-01,4.0,R-Squared,-0.4374555398515496
8.0,2004-03-01,5.0,RMSE,0.00925609251136765
8.0,2004-03-01,5.0,R-Squared,-0.9985909341996266
9.0,2004-03-01,0.5,RMSE,0.005123598541343758
9.0,2004-03-01,0.5,R-Squared,-4.786234520809272
9.0,2004-03-01,1.0,RMSE,0.0038119687436271314
9.0,2004-03-01,1.0,R-Squared,-2.5027589981527534
9.0,2004-03-01,2.0,RMSE,0.00315915163957514
9.0,2004-03-01,2.0,R-Squared,-0.7005974174269407
9.0,2004-03-01,3.0,RMSE,0.0033477165698823047
9.0,2004-03-01,3.0,R-Squared,-0.1528408050977148
9.0,2004-03-01,4.0,RMSE,0.004820697325705337
9.0,2004-03-01,4.0,R-Squared,-0.5267465008448313
9.0,2004-03-01,5.0,RMSE,0.008659850594212322
9.0,2004-03-01,5.0,R-Squared,-1.0325326557450114
10.0,2004-03-01,0.5,RMSE,0.005237774668256778
10.0,2004-03-01,0.5,R-Squared,-3.969756311817579
10.0,2004-03-01,1.0,RMSE,0.003839403702215255
10.0,2004-03-01,1.0,R-Squared,-2.023785352482902
10.0,2004-03-01,2.0,RMSE,0.0031429968510526627
10.0,2004-03-01,2.0,R-Squared,-0.6371802381007698
10.0,2004-03-01,3.0,RMSE,0.003274416275771688
10.0,2004-03-01,3.0,R-Squared,-0.15379556187811105
10.0,2004-03-01,4.0,RMSE,0.004675907748836084
10.0,2004-03-01,4.0,R-Squared,-0.5620263414615414
10.0,2004-03-01,5.0,RMSE,0.008423276497072104
10.0,2004-03-01,5.0,R-Squared,-1.0754095503787706
0.08333,2004-02-01,0.5,RMSE,0.0012172728156633196
0.08333,2004-02-01,0.5,R-Squared,0.592988029298893
0.08333,2004-02-01,1.0,RMSE,0.003649879941957399
0.08333,2004-02-01,1.0,R-Squared,0.4750960370834266
0.08333,2004-02-01,2.0,RMSE,0.0107862024428941
0.08333,2004-02-01,2.0,R-Squared,0.04590298725909581
0.08333,2004-02-01,3.0,RMSE,0.015811967130965877
0.08333,2004-02-01,3.0,R-Squared,-0.179520579196929
0.08333,2004-02-01,4.0,RMSE,0.015347716692370953
0.08333,2004-02-01,4.0,R-Squared,-0.21485592392083208
0.08333,2004-02-01,5.0,RMSE,0.017831386625477244
0.08333,2004-02-01,5.0,R-Squared,-0.20494473499605226
0.25,2004-02-01,0.5,RMSE,0.0014500497547437717
0.25,2004-02-01,0.5,R-Squared,0.6351173652530192
0.25,2004-02-01,1.0,RMSE,0.004851016182638937
0.25,2004-02-01,1.0,R-Squared,0.30462771855323534
0.25,2004-02-01,2.0,RMSE,0.011517913102957557
0.25,2004-02-01,2.0,R-Squared,-0.07766090100944245
0.25,2004-02-01,3.0,RMSE,0.016132471557076443
0.25,2004-02-01,3.0,R-Squared,-0.2966855245296296
0.25,2004-02-01,4.0,RMSE,0.015578013468469553
0.25,2004-02-01,4.0,R-Squared,-0.3252276997939447
0.25,2004-02-01,5.0,RMSE,0.017976678867857903
0.25,2004-02-01,5.0,R-Squared,-0.23871771929018415
0.5,2004-02-01,0.5,RMSE,0.002289879038869445
0.5,2004-02-01,0.5,R-Squared,0.4040486286964663
0.5,2004-02-01,1.0,RMSE,0.005256347044620013
0.5,2004-02-01,1.0,R-Squared,0.22780744393423547
0.5,2004-02-01,2.0,RMSE,0.01189293649766498
0.5,2004-02-01,2.0,R-Squared,-0.14555053631892978
0.5,2004-02-01,3.0,RMSE,0.01620736937549247
0.5,2004-02-01,3.0,R-Squared,-0.37006740748219435
0.5,2004-02-01,4.0,RMSE,0.01568738651066866
0.5,2004-02-01,4.0,R-Squared,-0.387595934364136
0.5,2004-02-01,5.0,RMSE,0.017723836563637525
0.5,2004-02-01,5.0,R-Squared,-0.2562203116183286
1.0,2004-02-01,0.5,RMSE,0.0026179260708252008
1.0,2004-02-01,0.5,R-Squared,0.31773243240014926
1.0,2004-02-01,1.0,RMSE,0.0045920578507154634
1.0,2004-02-01,1.0,R-Squared,0.3817937665417087
1.0,2004-02-01,2.0,RMSE,0.010634455607221139
1.0,2004-02-01,2.0,R-Squared,-0.013723599327587044
1.0,2004-02-01,3.0,RMSE,0.013910378748516604
1.0,2004-02-01,3.0,R-Squared,-0.23698160659739242
1.0,2004-02-01,4.0,RMSE,0.013644534614551668
1.0,2004-02-01,4.0,R-Squared,-0.23765410818650645
1.0,2004-02-01,5.0,RMSE,0.016422772620776238
1.0,2004-02-01,5.0,R-Squared,-0.23728136852351445
2.0,2004-02-01,0.5,RMSE,0.003432225651524189
2.0,2004-02-01,0.5,R-Squared,0.20018560742359182
2.0,2004-02-01,1.0,RMSE,0.00356830016674675
2.0,2004-02-01,1.0,R-Squared,0.4918639837757539
2.0,2004-02-01,2.0,RMSE,0.0072388058565122666
2.0,2004-02-01,2.0,R-Squared,0.2464334940240992
2.0,2004-02-01,3.0,RMSE,0.009357401926402173
2.0,2004-02-01,3.0,R-Squared,0.07533447406286953
2.0,2004-02-01,4.0,RMSE,0.009929047996571122
2.0,2004-02-01,4.0,R-Squared,0.008572267801763789
2.0,2004-02-01,5.0,RMSE,0.014485594794986336
2.0,2004-02-01,5.0,R-Squared,-0.3083684813656118
3.0,2004-02-01,0.5,RMSE,0.0035889686305175107
3.0,2004-02-01,0.5,R-Squared,0.2070338259402722
3.0,2004-02-01,1.0,RMSE,0.0030690970383647747
3.0,2004-02-01,1.0,R-Squared,0.47305567820451977
3.0,2004-02-01,2.0,RMSE,0.004963803035092194
3.0,2004-02-01,2.0,R-Squared,0.4478074191695084
3.0,2004-02-01,3.0,RMSE,0.0066396569470560845
3.0,2004-02-01,3.0,R-Squared,0.3096262598220777
3.0,2004-02-01,4.0,RMSE,0.008109410492434587
3.0,2004-02-01,4.0,R-Squared,0.10356020049925552
3.0,2004-02-01,5.0,RMSE,0.01341667536412411
3.0,2004-02-01,5.0,R-Squared,-0.42291016493755906
4.0,2004-02-01,0.5,RMSE,0.0036696386075965354
4.0,2004-02-01,0.5,R-Squared,0.13946618195093197
4.0,2004-02-01,1.0,RMSE,0.0030676477588490875
4.0,2004-02-01,1.0,R-Squared,0.290579957743073
4.0,2004-02-01,2.0,RMSE,0.0037980541568563026
4.0,2004-02-01,2.0,R-Squared,0.49801807411438237
4.0,2004-02-01,3.0,RMSE,0.005078123922438832
4.0,2004-02-01,3.0,R-Squared,0.4060715619334443
4.0,2004-02-01,4.0,RMSE,0.0068187989887860765
4.0,2004-02-01,4.0,R-Squared,0.10299878464687429
4.0,2004-02-01,5.0,RMSE,0.012471769955524844
4.0,2004-02-01,5.0,R-Squared,-0.5392936540601978
5.0,2004-02-01,0.5,RMSE,0.003595233103032917
5.0,2004-02-01,0.5,R-Squared,0.04931983300731846
5.0,2004-02-01,1.0,RMSE,0.0030352264722813705
5.0,2004-02-01,1.0,R-Squared,0.05971192576056206
5.0,2004-02-01,2.0,RMSE,0.003028188666021847
5.0,2004-02-01,2.0,R-Squared,0.47206592673037506
5.0,2004-02-01,3.0,RMSE,0.0040935155431900665
5.0,2004-02-01,3.0,R-Squared,0.44575320730246515
5.0,2004-02-01,4.0,RMSE,0.006036652122443923
5.0,2004-02-01,4.0,R-Squared,0.044635388059694026
5.0,2004-02-01,5.0,RMSE,0.011166679420006459
5.0,2004-02-01,5.0,R-Squared,-0.6814292296238234
6.0,2004-02-01,0.5,RMSE,0.003588132092925837
6.0,2004-02-01,0.5,R-Squared,0.006279969927754481
6.0,2004-02-01,1.0,RMSE,0.002965484500945368
6.0,2004-02-01,1.0,R-Squared,-0.047148214638769836
6.0,2004-02-01,2.0,RMSE,0.0027916503040133576
6.0,2004-02-01,2.0,R-Squared,0.35973078512500467
6.0,2004-02-01,3.0,RMSE,0.0036312639116775503
6.0,2004-02-01,3.0,R-Squared,0.4095757674141399
6.0,2004-02-01,4.0,RMSE,0.0055102253424014706
6.0,2004-02-01,4.0,R-Squared,-0.04455855902972439
6.0,2004-02-01,5.0,RMSE,0.010899308448217461
6.0,2004-02-01,5.0,R-Squared,-0.7729269017519034
7.0,2004-02-01,0.5,RMSE,0.0037279897944096658
7.0,2004-02-01,0.5,R-Squared,-0.17084751010023091
7.0,2004-02-01,1.0,RMSE,0.002966198243257266
7.0,2004-02-01,1.0,R-Squared,-0.18087364925538196
7.0,2004-02-01,2.0,RMSE,0.0028089813836482133
7.0,2004-02-01,2.0,R-Squared,0.14922018954156202
7.0,2004-02-01,3.0,RMSE,0.0034516252556147375
7.0,2004-02-01,3.0,R-Squared,0.3295072443659217
7.0,2004-02-01,4.0,RMSE,0.004979343733329481
7.0,2004-02-01,4.0,R-Squared,-0.0949596224138678
7.0,2004-02-01,5.0,RMSE,0.009737370647908711
7.0,2004-02-01,5.0,R-Squared,-0.8167470207917695
8.0,2004-02-01,0.5,RMSE,0.0038447825341832525
8.0,2004-02-01,0.5,R-Squared,-0.39032066355713124
8.0,2004-02-01,1.0,RMSE,0.0029745637943484585
8.0,2004-02-01,1.0,R-Squared,-0.27507667414838166
8.0,2004-02-01,2.0,RMSE,0.002706605329637855
8.0,2004-02-01,2.0,R-Squared,-0.00186412570563399
8.0,2004-02-01,3.0,RMSE,0.003266613728058767
8.0,2004-02-01,3.0,R-Squared,0.23074851311382705
8.0,2004-02-01,4.0,RMSE,0.004522352218136714
8.0,2004-02-01,4.0,R-Squared,-0.15767189058063247
8.0,2004-02-01,5.0,RMSE,0.008440320569063164
8.0,2004-02-01,5.0,R-Squared,-0.8769471130959434
9.0,2004-02-01,0.5,RMSE,0.0037075101303687377
9.0,2004-02-01,0.5,R-Squared,-0.49691380210295555
9.0,2004-02-01,1.0,RMSE,0.0028102179002317583
9.0,2004-02-01,1.0,R-Squared,-0.29300122605756007
9.0,2004-02-01,2.0,RMSE,0.0025008252656327982
9.0,2004-02-01,2.0,R-Squared,-0.08475724151414887
9.0,2004-02-01,3.0,RMSE,0.0030268658595180645
9.0,2004-02-01,3.0,R-Squared,0.15913546298879722
9.0,2004-02-01,4.0,RMSE,0.004115665571504273
9.0,2004-02-01,4.0,R-Squared,-0.22224159140840016
9.0,2004-02-01,5.0,RMSE,0.007894507988518037
9.0,2004-02-01,5.0,R-Squared,-0.9104041451470981
10.0,2004-02-01,0.5,RMSE,0.003853699721088213
10.0,2004-02-01,0.5,R-Squared,-0.6533751673097645
10.0,2004-02-01,1.0,RMSE,0.002890608628982862
10.0,2004-02-01,1.0,R-Squared,-0.31097840008972044
10.0,2004-02-01,2.0,RMSE,0.0025701119227748135
10.0,2004-02-01,2.0,R-Squared,-0.1501571465004794
10.0,2004-02-01,3.0,RMSE,0.002961314284335714
10.0,2004-02-01,3.0,R-Squared,0.12544452297890085
10.0,2004-02-01,4.0,RMSE,0.004012773050247988
10.0,2004-02-01,4.0,R-Squared,-0.2764495915086751
10.0,2004-02-01,5.0,RMSE,0.007705328135998228
10.0,2004-02-01,5.0,R-Squared,-0.9592305492576088
0.08333,2004-04-01,0.5,RMSE,0.0020891255772656735
0.08333,2004-04-01,0.5,R-Squared,0.35252099111237
0.08333,2004-04-01,1.0,RMSE,0.005091531408740807
0.08333,2004-04-01,1.0,R-Squared,0.19677492696558718
0.08333,2004-04-01,2.0,RMSE,0.012083400216294591
0.08333,2004-04-01,2.0,R-Squared,-0.12730512528628446
0.08333,2004-04-01,3.0,RMSE,0.016019765167471577
0.08333,2004-04-01,3.0,R-Squared,-0.34874718050257414
0.08333,2004-04-01,4.0,RMSE,0.015516503052081727
0.08333,2004-04-01,4.0,R-Squared,-0.2833471381057604
0.08333,2004-04-01,5.0,RMSE,0.018653537380412522
0.08333,2004-04-01,5.0,R-Squared,-0.2603808710509532
0.25,2004-04-01,0.5,RMSE,0.0025676722800495773
0.25,2004-04-01,0.5,R-Squared,0.11383382738795844
0.25,2004-04-01,1.0,RMSE,0.006007135238263032
0.25,2004-04-01,1.0,R-Squared,-0.017594035568779365
0.25,2004-04-01,2.0,RMSE,0.012601285534941813
0.25,2004-04-01,2.0,R-Squared,-0.28397209495915243
0.25,2004-04-01,3.0,RMSE,0.016228282123661696
0.25,2004-04-01,3.0,R-Squared,-0.5072936271677844
0.25,2004-04-01,4.0,RMSE,0.015630863359783954
0.25,2004-04-01,4.0,R-Squared,-0.39519451391048754
0.25,2004-04-01,5.0,RMSE,0.01875777399479188
0.25,2004-04-01,5.0,R-Squared,-0.28547677716448305
0.5,2004-04-01,0.5,RMSE,0.0028043393803279765
0.5,2004-04-01,0.5,R-Squared,-0.3891966406053964
0.5,2004-04-01,1.0,RMSE,0.006230146792202944
0.5,2004-04-01,1.0,R-Squared,-0.12148893867794519
0.5,2004-04-01,2.0,RMSE,0.012705014252756002
0.5,2004-04-01,2.0,R-Squared,-0.37483558330471967
0.5,2004-04-01,3.0,RMSE,0.016156621236171603
0.5,2004-04-01,3.0,R-Squared,-0.6128610501608853
0.5,2004-04-01,4.0,RMSE,0.015620197709037546
0.5,2004-04-01,4.0,R-Squared,-0.4548900602590571
0.5,2004-04-01,5.0,RMSE,0.01843666726807787
0.5,2004-04-01,5.0,R-Squared,-0.29529984023844635
1.0,2004-04-01,0.5,RMSE,0.0013477840988721154
1.0,2004-04-01,0.5,R-Squared,0.12014962444334631
1.0,2004-04-01,1.0,RMSE,0.005046562352139121
1.0,2004-04-01,1.0,R-Squared,0.2561670661421216
1.0,2004-04-01,2.0,RMSE,0.011011822488244288
1.0,2004-04-01,2.0,R-Squared,-0.16854661224198209
1.0,2004-04-01,3.0,RMSE,0.013504527783874893
1.0,2004-04-01,3.0,R-Squared,-0.4221071998535828
1.0,2004-04-01,4.0,RMSE,0.013623059221849849
1.0,2004-04-01,4.0,R-Squared,-0.2855225518389519
1.0,2004-04-01,5.0,RMSE,0.017237637724165998
1.0,2004-04-01,5.0,R-Squared,-0.28269140670897963
2.0,2004-04-01,0.5,RMSE,0.0022952523047058064
2.0,2004-04-01,0.5,R-Squared,-4.1866234879099204
2.0,2004-04-01,1.0,RMSE,0.0031972077115754965
2.0,2004-04-01,1.0,R-Squared,0.5432368548437074
2.0,2004-04-01,2.0,RMSE,0.0070512436737753086
2.0,2004-04-01,2.0,R-Squared,0.20753828485760561
2.0,2004-04-01,3.0,RMSE,0.008478848179132898
2.0,2004-04-01,3.0,R-Squared,0.02228017239307778
2.0,2004-04-01,4.0,RMSE,0.010326770918510251
2.0,2004-04-01,4.0,R-Squared,-0.06836655943922731
2.0,2004-04-01,5.0,RMSE,0.015593071483375126
2.0,2004-04-01,5.0,R-Squared,-0.3895971041990174
3.0,2004-04-01,0.5,RMSE,0.003682446590749821
3.0,2004-04-01,0.5,R-Squared,-4.708225485044073
3.0,2004-04-01,1.0,RMSE,0.0030286907435319215
3.0,2004-04-01,1.0,R-Squared,0.34840139352550903
3.0,2004-04-01,2.0,RMSE,0.004891963291241183
3.0,2004-04-01,2.0,R-Squared,0.4261270618616645
3.0,2004-04-01,3.0,RMSE,0.005806274348933552
3.0,2004-04-01,3.0,R-Squared,0.3201914444821997
3.0,2004-04-01,4.0,RMSE,0.009019592032867162
3.0,2004-04-01,4.0,R-Squared,-0.04569143452964641
3.0,2004-04-01,5.0,RMSE,0.014650374763813583
3.0,2004-04-01,5.0,R-Squared,-0.5384236615268372
4.0,2004-04-01,0.5,RMSE,0.004367186687758577
4.0,2004-04-01,0.5,R-Squared,-3.518028951603421
4.0,2004-04-01,1.0,RMSE,0.0034940912808388218
4.0,2004-04-01,1.0,R-Squared,-0.2652623691255207
4.0,2004-04-01,2.0,RMSE,0.004042725281323934
4.0,2004-04-01,2.0,R-Squared,0.4254285933866536
4.0,2004-04-01,3.0,RMSE,0.004468363640546801
4.0,2004-04-01,3.0,R-Squared,0.41688913348750944
4.0,2004-04-01,4.0,RMSE,0.007835629592429467
4.0,2004-04-01,4.0,R-Squared,-0.10569758976963128
4.0,2004-04-01,5.0,RMSE,0.013835278601324606
4.0,2004-04-01,5.0,R-Squared,-0.6724363593417046
5.0,2004-04-01,0.5,RMSE,0.004539212786498105
5.0,2004-04-01,0.5,R-Squared,-2.7555638936208395
5.0,2004-04-01,1.0,RMSE,0.0037954548268617104
5.0,2004-04-01,1.0,R-Squared,-1.1375604900296357
5.0,2004-04-01,2.0,RMSE,0.0036977238534582823
5.0,2004-04-01,2.0,R-Squared,0.27974373753622883
5.0,2004-04-01,3.0,RMSE,0.0038256899400464675
5.0,2004-04-01,3.0,R-Squared,0.4064127336196307
5.0,2004-04-01,4.0,RMSE,0.00723796911421102
5.0,2004-04-01,4.0,R-Squared,-0.2289663211009203
5.0,2004-04-01,5.0,RMSE,0.01255660422538773
5.0,2004-04-01,5.0,R-Squared,-0.8381736951408472
6.0,2004-04-01,0.5,RMSE,0.004337999706825362
6.0,2004-04-01,0.5,R-Squared,-2.188835830736646
6.0,2004-04-01,1.0,RMSE,0.0037649864156586764
6.0,2004-04-01,1.0,R-Squared,-1.8226472338982318
6.0,2004-04-01,2.0,RMSE,0.0036450421285665713
6.0,2004-04-01,2.0,R-Squared,0.06839393721150755
6.0,2004-04-01,3.0,RMSE,0.003572806506691997
6.0,2004-04-01,3.0,R-Squared,0.30814681770191343
6.0,2004-04-01,4.0,RMSE,0.006834215148014904
6.0,2004-04-01,4.0,R-Squared,-0.36388411910895546
6.0,2004-04-01,5.0,RMSE,0.01222633786706489
6.0,2004-04-01,5.0,R-Squared,-0.934913603252173
7.0,2004-04-01,0.5,RMSE,0.004033686514867183
7.0,2004-04-01,0.5,R-Squared,-1.4445542128580353
7.0,2004-04-01,1.0,RMSE,0.0036137163926740273
7.0,2004-04-01,1.0,R-Squared,-1.9305505027971903
7.0,2004-04-01,2.0,RMSE,0.003718371649859294
7.0,2004-04-01,2.0,R-Squared,-0.1652710815016427
7.0,2004-04-01,3.0,RMSE,0.003522087784690065
7.0,2004-04-01,3.0,R-Squared,0.19349614258094028
7.0,2004-04-01,4.0,RMSE,0.006243583564205709
7.0,2004-04-01,4.0,R-Squared,-0.43268857060228116
7.0,2004-04-01,5.0,RMSE,0.010907938452540039
7.0,2004-04-01,5.0,R-Squared,-0.9992961368360749
8.0,2004-04-01,0.5,RMSE,0.003720361867113454
8.0,2004-04-01,0.5,R-Squared,-0.9504072899713631
8.0,2004-04-01,1.0,RMSE,0.0034234951955074457
8.0,2004-04-01,1.0,R-Squared,-1.6009691831082318
8.0,2004-04-01,2.0,RMSE,0.0035409548014458526
8.0,2004-04-01,2.0,R-Squared,-0.2878481834722211
8.0,2004-04-01,3.0,RMSE,0.0033400009994183316
8.0,2004-04-01,3.0,R-Squared,0.09326745059268282
8.0,2004-04-01,4.0,RMSE,0.0056243872185002515
8.0,2004-04-01,4.0,R-Squared,-0.4925512256434179
8.0,2004-04-01,5.0,RMSE,0.00966245409581892
8.0,2004-04-01,5.0,R-Squared,-1.057424052244977
9.0,2004-04-01,0.5,RMSE,0.003332602962180994
9.0,2004-04-01,0.5,R-Squared,-0.7364386800032274
9.0,2004-04-01,1.0,RMSE,0.003094351268393202
9.0,2004-04-01,1.0,R-Squared,-1.3204132835577385
9.0,2004-04-01,2.0,RMSE,0.003285893488728927
9.0,2004-04-01,2.0,R-Squared,-0.3948237526558218
9.0,2004-04-01,3.0,RMSE,0.0031189988185449462
9.0,2004-04-01,3.0,R-Squared,0.0023430639618446936
9.0,2004-04-01,4.0,RMSE,0.005052747587595789
9.0,2004-04-01,4.0,R-Squared,-0.5752932567371543
9.0,2004-04-01,5.0,RMSE,0.009029122192248754
9.0,2004-04-01,5.0,R-Squared,-1.0960508168495537
10.0,2004-04-01,0.5,RMSE,0.003346607620627231
10.0,2004-04-01,0.5,R-Squared,-0.5452546592013008
10.0,2004-04-01,1.0,RMSE,0.003179358091035806
10.0,2004-04-01,1.0,R-Squared,-1.1940887839007917
10.0,2004-04-01,2.0,RMSE,0.003449284282695237
10.0,2004-04-01,2.0,R-Squared,-0.5571477199225248
10.0,2004-04-01,3.0,RMSE,0.0031972266868562508
10.0,2004-04-01,3.0,R-Squared,-0.1043238760494336
10.0,2004-04-01,4.0,RMSE,0.004970154671223179
10.0,2004-04-01,4.0,R-Squared,-0.6759345803346406
10.0,2004-04-01,5.0,RMSE,0.008801393674005255
10.0,2004-04-01,5.0,R-Squared,-1.173103358381201
0.08333,2004-05-01,0.5,RMSE,0.002296251034287826
0.08333,2004-05-01,0.5,R-Squared,0.18623759235905768
0.08333,2004-05-01,1.0,RMSE,0.0050650415014973265
