execution_date,date,residual
1989-11-01,1982-06-01,1.0507443790076012
1989-11-01,1982-05-01,1.435808906831042
1989-11-01,1982-04-01,0.25196289885514433
1989-11-01,1982-03-01,-1.9246145058293607
1989-11-01,1982-02-01,2.165938459059705
1989-11-01,1982-01-01,-2.2882086211794466
1989-11-01,1981-12-01,3.689772662057208
1989-11-01,1981-11-01,-0.7590509011961757
1989-11-01,1981-10-01,-2.676552804164931
1989-11-01,1981-09-01,3.311396389653371
1989-11-01,1981-08-01,2.120672549203017
1989-11-01,1981-07-01,3.6805407535865466
1989-11-01,1981-06-01,2.192955027514084
1989-11-01,1981-05-01,-1.1642077743934043
1989-11-01,1981-04-01,0.4995650164110237
1989-11-01,1983-03-01,-0.39384103070312393
1989-11-01,1985-07-01,-0.7608479993690963
1989-11-01,1983-04-01,-0.6968819067112475
1989-11-01,1983-06-01,0.03249171937999157
1989-11-01,1985-05-01,-0.815857110814975
1989-11-01,1985-04-01,-1.2351187152163838
1989-11-01,1985-03-01,0.23059947889420673
1989-11-01,1985-02-01,0.02633777727012282
1989-11-01,1985-01-01,-0.1785173040682785
1989-11-01,1984-12-01,-1.065029703143035
1989-11-01,1984-11-01,-0.9219704022409836
1989-11-01,1984-10-01,0.0749171547079186
1989-11-01,1984-09-01,0.02119350468784198
1989-11-01,1984-08-01,0.12971991892515344
1989-11-01,1984-07-01,-1.2578744628497027
1989-11-01,1984-06-01,1.9747115874856087
1989-11-01,1984-05-01,3.100983227499296
1989-11-01,1984-04-01,0.9079680523742013
1989-11-01,1984-03-01,0.2551544263909791
1989-11-01,1984-02-01,-0.07978411210689296
1989-11-01,1984-01-01,-0.9758639532146459
1989-11-01,1983-12-01,-0.08241874290681694
1989-11-01,1983-11-01,-0.5270310035248276
1989-11-01,1983-10-01,0.07080911634779907
1989-11-01,1983-09-01,-0.4445716879222634
1989-11-01,1983-08-01,0.17394169709311647
1989-11-01,1983-07-01,0.8250729112049244
1989-11-01,1983-05-01,0.1053703697433241
1989-11-01,1972-03-01,2.6954226871531315
1989-11-01,1963-04-01,0.048275474740096525
1989-11-01,1972-01-01,0.5200816053183112
1989-11-01,1960-09-01,-0.11955755990793404
1989-11-01,1960-08-01,-0.7161796018798877
1989-11-01,1960-07-01,-0.0921828630106114
1989-11-01,1960-06-01,0.023990965464669944
1989-11-01,1960-05-01,1.235844481725544
1989-11-01,1960-04-01,0.5102449308954586
1989-11-01,1960-03-01,0.05871099208341102
1989-11-01,1960-02-01,0.6243220089881589
1989-11-01,1960-01-01,0.2271638859597962
1989-11-01,1959-12-01,0.9695322337975627
1989-11-01,1960-10-01,0.5968950055558927
1989-11-01,1959-11-01,0.6455958230933709
1989-11-01,1959-09-01,0.8743445637453373
1989-11-01,1959-08-01,0.4124892925773662
1989-11-01,1959-07-01,1.5732732656145831
1989-11-01,1959-06-01,0.8853313733598034
1989-11-01,1959-05-01,1.4922103094395407
1989-11-01,1959-04-01,0.17437196302283975
1989-11-01,1959-03-01,0.4674314793036347
1989-11-01,1959-02-01,1.165931523243237
1989-11-01,1959-01-01,0.42693269886431184
1989-11-01,1958-12-01,0.31507601418504794
1989-11-01,1959-10-01,0.1047724593817434
1989-11-01,1960-11-01,0.20429454421820026
1989-11-01,1960-12-01,-0.3594174910747583
1989-11-01,1961-01-01,-0.13926473080987323
1989-11-01,1962-12-01,-0.32251289174667197
1989-11-01,1962-11-01,-0.5311023440642986
1989-11-01,1962-10-01,-0.34553063583149535
1989-11-01,1962-09-01,-0.5526927259805403
1989-11-01,1962-08-01,-0.9126715004211475
1989-11-01,1962-07-01,0.24686054303101151
1989-11-01,1962-06-01,-0.02651838689332614
1989-11-01,1962-05-01,-0.7383899950836101
1989-11-01,1962-04-01,0.22868460716417865
1989-11-01,1962-03-01,-0.8318925980414001
1989-11-01,1962-02-01,-0.7799196499499997
1989-11-01,1962-01-01,0.21044729172153387
1989-11-01,1961-12-01,0.04308993114930171
1989-11-01,1961-11-01,-0.2738174906298815
1989-11-01,1961-10-01,0.026506085064744278
1989-11-01,1961-09-01,0.6173384741338754
1989-11-01,1961-08-01,0.3514290214140974
1989-11-01,1961-07-01,-0.005981036118686722
1989-11-01,1961-06-01,1.285741054447723
1989-11-01,1961-05-01,-0.20915216228306077
1989-11-01,1961-04-01,0.004710066049667394
1989-11-01,1961-03-01,-0.2540319696079539
1989-11-01,1961-02-01,0.20625998136402657
1989-11-01,1958-10-01,0.36194161296841054
1989-11-01,1958-09-01,0.29818526896820563
1989-11-01,1958-08-01,0.8902929992158175
1989-11-01,1958-07-01,0.6001365936092593
1989-11-01,1956-03-01,0.8144572447225239
1989-11-01,1956-02-01,-0.23692918204311283
1989-11-01,1956-01-01,-0.1614190892955545
1989-11-01,1955-12-01,0.045063624653466305
1989-11-01,1955-11-01,0.39083334020948746
1989-11-01,1955-10-01,-0.4164001716580362
1989-11-01,1955-09-01,-0.476173238102945
1989-11-01,1955-08-01,0.4794627436387935
1989-11-01,1955-07-01,-0.15267686774993947
1989-11-01,1955-06-01,0.16055259169197644
1989-11-01,1955-05-01,0.4920212583555697
1989-11-01,1955-04-01,-0.4015739513018347
1989-11-01,1955-03-01,0.07308420484999435
1989-11-01,1955-02-01,0.4958594614422158
1989-11-01,1955-01-01,0.060261367063948024
1989-11-01,1954-12-01,-0.7211858065053197
1989-11-01,1954-11-01,-0.39241491132240247
1989-11-01,1954-10-01,0.01971294908580079
1989-11-01,1954-09-01,-0.32064818057219946
1989-11-01,1954-08-01,-1.1555386109833556
1989-11-01,1954-07-01,-0.7063644360159971
1989-11-01,1954-06-01,-0.4771617047970591
1989-11-01,1972-02-01,-0.4227800359006204
1989-11-01,1956-04-01,0.27896654559788137
1989-11-01,1963-01-01,-0.42051262236041353
1989-11-01,1956-05-01,0.08693025119153108
1989-11-01,1956-07-01,0.6556539266799715
1989-11-01,1958-06-01,-0.6963067732752859
1989-11-01,1958-05-01,-0.552484083133754
1989-11-01,1958-04-01,-1.2457944277343413
1989-11-01,1958-03-01,-0.3876802228884779
1989-11-01,1958-02-01,0.14501435220150613
1989-11-01,1958-01-01,-0.5901145289391121
1989-11-01,1957-12-01,-0.8568300583899842
1989-11-01,1957-11-01,-0.7338483164457286
1989-11-01,1957-10-01,-0.031358991501686084
1989-11-01,1957-09-01,0.18283241383119386
1989-11-01,1957-08-01,0.32501347435973726
1989-11-01,1957-07-01,0.9546295982816986
1989-11-01,1957-06-01,-0.09499159401180046
1989-11-01,1957-05-01,0.051101575255540155
1989-11-01,1957-04-01,0.24762051832849719
1989-11-01,1957-03-01,0.15488419202753723
1989-11-01,1957-02-01,0.24855010595945848
1989-11-01,1957-01-01,-0.8412471347722245
1989-11-01,1956-12-01,0.5182542684360962
1989-11-01,1956-11-01,0.41506479230543447
1989-11-01,1956-10-01,-0.2544259937138058
1989-11-01,1956-09-01,0.40024900970331334
1989-11-01,1956-08-01,0.6707623672194847
1989-11-01,1956-06-01,-0.2403567546435179
1989-11-01,1963-02-01,-0.5376961470772721
1989-11-01,1958-11-01,-0.17876101649570963
1989-11-01,1971-11-01,-0.20297359640979645
1989-11-01,1969-09-01,1.8664232404666814
1989-11-01,1969-07-01,-0.5396122745983472
1989-11-01,1969-06-01,3.0883648786134104
1989-11-01,1969-05-01,0.5838769715448051
1989-11-01,1969-04-01,0.7068085097544328
1989-11-01,1969-03-01,-0.7844755999737225
1989-11-01,1969-02-01,0.7282941592035963
1989-11-01,1969-01-01,-0.46468707968723977
1989-11-01,1968-12-01,0.8914891093345844
1989-11-01,1968-11-01,-0.38275211325909686
1989-11-01,1968-10-01,-0.5365119798185195
1989-11-01,1968-09-01,-0.11428489713851087
1989-11-01,1968-08-01,-0.7063715990830393
1989-11-01,1968-07-01,-0.6250203593615602
1989-11-01,1968-06-01,0.8923530385845475
1989-11-01,1968-05-01,-0.6814178413013343
1989-11-01,1968-04-01,1.0122261381022137
1989-11-01,1968-03-01,-0.027317599360258793
1989-11-01,1968-02-01,0.26142366090439606
1989-11-01,1968-01-01,-0.6288548811754411
1989-11-01,1967-12-01,0.7732202582694279
1989-11-01,1967-11-01,-0.35993573850961647
1989-11-01,1967-10-01,0.3798989324490125
1989-11-01,1969-10-01,-0.5701035815157542
1989-11-01,1967-09-01,0.5915856139544644
1989-11-01,1969-11-01,-0.01788094156849329
1989-11-01,1970-01-01,0.24987247627391485
1989-11-01,1971-12-01,-0.1114262269598608
1989-11-01,1963-03-01,-0.2578507622038251
1989-11-01,1971-10-01,-1.8699953615916836
1989-11-01,1971-09-01,0.3911445598397465
1989-11-01,1971-08-01,-1.3074566960058114
1989-11-01,1971-07-01,0.012236856899431547
1989-11-01,1971-06-01,2.285750658488445
1989-11-01,1971-05-01,-0.6456006827672811
1989-11-01,1971-04-01,3.2032451941929265
1989-11-01,1971-03-01,-0.26293729565787727
1989-11-01,1971-02-01,-2.102380085579738
1989-11-01,1971-01-01,-0.8969191111332883
1989-11-01,1970-12-01,-0.17772477823366084
1989-11-01,1970-11-01,-2.6894709298697146
1989-11-01,1970-10-01,-1.355021575547467
1989-11-01,1970-09-01,-0.15388445226261038
1989-11-01,1970-08-01,-0.9517031349245078
1989-11-01,1970-07-01,-0.14701113928796783
1989-11-01,1970-06-01,1.4301004952335155
1989-11-01,1970-05-01,-0.5166225934231283
1989-11-01,1970-04-01,0.8512485932274623
1989-11-01,1970-03-01,-0.1737337848702949
1989-11-01,1970-02-01,-0.3418290942073976
1989-11-01,1969-12-01,0.7432219862653637
1989-11-01,1967-08-01,0.9090494722922435
1989-11-01,1969-08-01,0.6695315072075565
1989-11-01,1963-06-01,-0.28241883720355
1989-11-01,1965-04-01,-0.05729553095056064
1989-11-01,1965-03-01,-0.10013251774177749
1989-11-01,1965-02-01,-0.04766155246124712
1989-11-01,1965-01-01,-0.3485954838511036
1989-11-01,1964-12-01,-0.5603139606989425
1989-11-01,1964-11-01,0.11446705752561742
1989-11-01,1964-10-01,0.05454680784739979
1989-11-01,1964-09-01,0.08006383697080488
1989-11-01,1964-08-01,0.07669302444362872
1989-11-01,1964-06-01,-0.2788870359816505
1989-11-01,1964-05-01,-0.21479017776488862
1989-11-01,1964-04-01,-0.11324767649130596
1989-11-01,1964-03-01,0.48926936826552203
1989-11-01,1964-02-01,0.16498032624341558
1989-11-01,1964-01-01,-0.3260491257486988
1989-11-01,1963-12-01,0.31221744690824177
1989-11-01,1963-11-01,0.21181766844680955
1989-11-01,1963-10-01,-0.16808805419841277
1989-11-01,1963-09-01,-0.23139845019966046
1989-11-01,1963-08-01,-0.16651029831182101
1989-11-01,1963-07-01,0.22443416847268682
1989-11-01,1967-07-01,0.007681778882845158
1989-11-01,1963-05-01,-0.17575969142662112
1989-11-01,1965-05-01,-0.17211565978068194
1989-11-01,1965-06-01,-0.18380876199037086
1989-11-01,1964-07-01,-0.48862882524036777
1989-11-01,1965-08-01,0.08372831066453634
1989-11-01,1967-06-01,1.206981870067998
1989-11-01,1965-07-01,0.09929177378432669
1989-11-01,1967-04-01,0.6759756549961996
1989-11-01,1967-03-01,-1.0781046334471334
1989-11-01,1967-02-01,0.08040864251296242
1989-11-01,1967-01-01,-0.5742713692647932
1989-11-01,1966-12-01,-0.24194144206234758
1989-11-01,1966-11-01,0.21296528841648454
1989-11-01,1966-10-01,0.007865035184022595
1989-11-01,1966-09-01,-0.6519070011874972
1989-11-01,1966-08-01,2.0042711561892763
1989-11-01,1966-07-01,0.4455688687036137
1989-11-01,1967-05-01,0.7239595171614837
1989-11-01,1966-05-01,0.9854267030322184
1989-11-01,1966-04-01,-0.11869012202669027
1989-11-01,1966-03-01,0.5934963379127931
1989-11-01,1966-02-01,-0.3848918974816964
1989-11-01,1966-01-01,-0.18026540043634598
1989-11-01,1965-12-01,1.7284778594217063
1989-11-01,1965-11-01,0.13888831802486046
1989-11-01,1965-10-01,-0.11297264214417801
1989-11-01,1965-09-01,0.317183885666252
1989-11-01,1966-06-01,0.41198575222550593
1989-12-01,1978-01-01,0.016440200064722355
1989-12-01,1978-02-01,0.22791330934269194
1989-12-01,1978-03-01,0.3356825536474437
1989-12-01,1978-04-01,1.4241977470953393
1989-12-01,1978-08-01,-1.1006682314970768
1989-12-01,1978-06-01,0.9630245752103694
1989-12-01,1978-07-01,1.1628446226457854
1989-12-01,1977-12-01,-0.3537553208028421
1989-12-01,1978-09-01,-0.3555198912715243
1989-12-01,1978-05-01,0.17844976701965498
1989-12-01,1977-11-01,-0.09673055141276854
1989-12-01,1977-06-01,-0.6219776548759022
1989-12-01,1977-09-01,-0.17949076350167537
1989-12-01,1977-08-01,0.12013849406107235
1989-12-01,1977-07-01,0.07196432009950046
1989-12-01,1977-05-01,-0.6939924443610159
1989-12-01,1977-04-01,-0.4258961126194355
1989-12-01,1977-03-01,-0.5220348054263555
1989-12-01,1977-02-01,-0.7365159595385075
1989-12-01,1977-01-01,0.873754057487213
1989-12-01,1976-12-01,-0.45209736111673604
1989-12-01,1978-10-01,1.9283429041136624
1989-12-01,1977-10-01,0.7014642378375102
1989-12-01,1978-11-01,-0.01461886896892306
1989-12-01,1980-12-01,-4.7880159015671815
1989-12-01,1979-01-01,-1.2124413522958908
1989-12-01,1976-11-01,-1.53085409642372
1989-12-01,1980-11-01,0.5445752976187008
1989-12-01,1980-10-01,0.9409023214945118
1989-12-01,1980-09-01,-0.3010883609158328
1989-12-01,1980-08-01,2.8609572215217876
1989-12-01,1980-07-01,-0.5754512819863038
1989-12-01,1980-06-01,-1.8186122328693248
1989-12-01,1980-05-01,-1.5681634353143972
1989-12-01,1980-04-01,-4.92117998562582
1989-12-01,1980-03-01,0.5438756501542299
1989-12-01,1980-02-01,6.979100223352985
1989-12-01,1980-01-01,0.14936900524040686
1989-12-01,1979-12-01,-2.261295929291153
1989-12-01,1979-11-01,-2.166668484530088
1989-12-01,1979-10-01,2.084026481953558
1989-12-01,1979-09-01,-0.06306256455754866
1989-12-01,1979-08-01,0.4209348823100638
1989-12-01,1979-07-01,0.05423063108398396
1989-12-01,1979-06-01,-0.9064063241110626
1989-12-01,1979-05-01,-1.2071184864269362
1989-12-01,1979-04-01,-0.015295929120287877
1989-12-01,1979-03-01,-0.4585677723331849
1989-12-01,1979-02-01,0.5247036885246326
1989-12-01,1978-12-01,1.4114246164488335
1989-12-01,1976-10-01,-1.4139770773273983
1989-12-01,1972-06-01,1.4205377675393744
1989-12-01,1976-08-01,-0.9820565689985821
1989-12-01,1974-04-01,0.700854326365695
1989-12-01,1974-03-01,1.5586588731166726
1989-12-01,1974-02-01,-0.6344696736174535
1989-12-01,1974-01-01,-1.4723553267045806
1989-12-01,1973-12-01,-1.3960362279085314
1989-12-01,1973-11-01,-0.2930271013382437
1989-12-01,1973-10-01,-1.229186122268084
1989-12-01,1973-09-01,0.4880037051292579
1989-12-01,1973-08-01,-3.2606863522742975
1989-12-01,1973-07-01,2.335325829928493
1989-12-01,1973-06-01,0.06411861808344099
1989-12-01,1973-05-01,-1.6842464557475751
1989-12-01,1973-04-01,-0.1316436089315438
1989-12-01,1973-03-01,0.4123160265615069
1989-12-01,1973-02-01,1.1347824487349645
1989-12-01,1973-01-01,0.10972035681771286
1989-12-01,1972-12-01,0.1793848889313011
1989-12-01,1972-11-01,-0.3665316203460436
1989-12-01,1972-10-01,-0.3013208730752597
1989-12-01,1972-09-01,0.2887365527222323
1989-12-01,1972-08-01,-0.5561838478649461
1989-12-01,1972-07-01,0.2928548982435122
1989-12-01,1981-01-01,-1.5196692129719767
1989-12-01,1974-05-01,1.3237694194680052
1989-12-01,1976-09-01,-0.9075726574703522
1989-12-01,1974-06-01,3.4059077464816943
1989-12-01,1974-08-01,-1.4237960751947476
1989-12-01,1976-07-01,-1.0711183813559928
1989-12-01,1976-06-01,-0.6578357808957589
1989-12-01,1976-05-01,1.105071876526802
1989-12-01,1976-04-01,-0.03319592645810987
1989-12-01,1976-03-01,-0.17196950674230482
1989-12-01,1976-02-01,1.1402838889475164
1989-12-01,1976-01-01,-0.8732380260739199
1989-12-01,1975-12-01,-0.795561683994005
1989-12-01,1975-11-01,0.7375128394220911
1989-12-01,1975-10-01,-2.241123820419701
1989-12-01,1975-09-01,0.7609570211729464
1989-12-01,1975-08-01,0.5374836923451927
1989-12-01,1975-07-01,0.8994698908665351
1989-12-01,1975-06-01,0.8590767082552642
1989-12-01,1975-05-01,-2.5562173510323696
1989-12-01,1975-04-01,2.86688607544072
1989-12-01,1975-03-01,-0.5176949230438481
1989-12-01,1975-02-01,-1.7439375491370224
1989-12-01,1975-01-01,-0.6144282539201792
1989-12-01,1974-12-01,0.06060420156387292
1989-12-01,1974-11-01,-1.5438509346981941
1989-12-01,1974-10-01,-4.298974751095801
1989-12-01,1974-09-01,3.0842538092072305
1989-12-01,1974-07-01,0.5037810477005182
1989-12-01,1981-02-01,2.6449432270531057
1989-12-01,1989-12-01,-0.07058469464815005
1989-12-01,1981-04-01,0.5032471086461472
1989-12-01,1987-09-01,0.6401261930585316
1989-12-01,1987-08-01,0.19339733791367286
1989-12-01,1987-07-01,-0.9389480893507252
1989-12-01,1987-06-01,-0.4498493546587219
1989-12-01,1987-05-01,0.5754637583889295
1989-12-01,1987-04-01,1.9887549155624331
1989-12-01,1987-03-01,-0.6857061950323611
1989-12-01,1987-02-01,-0.11287015045005067
1989-12-01,1987-01-01,-0.4134052529708705
1989-12-01,1986-12-01,-0.6051309246594264
1989-12-01,1986-11-01,-0.8767567248438418
1989-12-01,1986-10-01,-0.741935983655421
1989-12-01,1986-09-01,0.2721316140150427
1989-12-01,1986-08-01,-1.3310725406388189
1989-12-01,1986-07-01,-1.0509379549216553
1989-12-01,1986-06-01,-0.05453547334882608
1989-12-01,1986-05-01,-0.12359216694845652
1989-12-01,1986-04-01,-0.16725233315811597
1989-12-01,1986-03-01,-0.3788813596378022
1989-12-01,1986-02-01,0.5552732398980791
1989-12-01,1986-01-01,-0.5955595785832744
1989-12-01,1985-12-01,-0.9167956609896323
1989-12-01,1985-11-01,-0.6682840103419523
1989-12-01,1987-10-01,-0.05688840667140549
1989-12-01,1985-10-01,-0.9229032187199924
1989-12-01,1987-11-01,0.4386020047227821
1989-12-01,1988-01-01,-1.161344465801369
1989-12-01,1972-05-01,-0.5094066114887277
1989-12-01,1989-11-01,-0.4387563372448149
1989-12-01,1989-10-01,-1.5871784648987197
1989-12-01,1989-09-01,0.17050783239270562
1989-12-01,1989-08-01,2.2802437823555026
1989-12-01,1989-07-01,-2.06837653105001
1989-12-01,1989-06-01,-1.0743691957961425
1989-12-01,1989-05-01,-1.0875688495055822
1989-12-01,1989-04-01,-0.06553351110641792
1989-12-01,1989-03-01,0.9158840885468542
1989-12-01,1989-02-01,0.3286746428003151
1989-12-01,1989-01-01,-0.34857629971369053
1989-12-01,1988-12-01,0.9779712100916549
1989-12-01,1988-11-01,0.5164781705306091
1989-12-01,1988-10-01,-0.6857926280461117
1989-12-01,1988-09-01,-0.2754806514867011
1989-12-01,1988-08-01,0.35171778070968696
1989-12-01,1988-07-01,0.04788465161931443
1989-12-01,1988-06-01,-0.30903192615286235
1989-12-01,1988-05-01,0.17763575702588374
1989-12-01,1988-04-01,-0.0335563906199306
1989-12-01,1988-03-01,-0.351502438153098
1989-12-01,1988-02-01,-0.31550843890825475
1989-12-01,1987-12-01,-0.1287930744230925
1989-12-01,1981-03-01,-0.066820205797403
1989-12-01,1985-09-01,-0.4561339469010511
1989-12-01,1985-07-01,-0.7605478124768776
1989-12-01,1983-03-01,-0.3902047524273339
1989-12-01,1983-02-01,0.014255395896098477
1989-12-01,1983-01-01,-1.4056529257654904
1989-12-01,1982-12-01,-0.5225946062782595
1989-12-01,1982-11-01,-1.442942582489085
1989-12-01,1982-10-01,-3.8738004326980295
1989-12-01,1982-09-01,2.9106209737415494
1989-12-01,1982-08-01,1.421035216745417
1989-12-01,1982-07-01,2.0161846914356287
1989-12-01,1982-06-01,1.0578948759704092
1989-12-01,1982-05-01,1.4449246633171327
1989-12-01,1982-04-01,0.2615515008969549
1989-12-01,1982-03-01,-1.9177666219288447
1989-12-01,1982-02-01,2.1728544518345703
1989-12-01,1982-01-01,-2.2854733518254458
1989-12-01,1981-12-01,3.693050335000731
1989-12-01,1981-11-01,-0.7588837227953951
1989-12-01,1981-10-01,-2.681507810725594
1989-12-01,1981-09-01,3.307984886922017
1989-12-01,1981-08-01,2.1186529264227305
1989-12-01,1981-07-01,3.682833637925805
1989-12-01,1981-06-01,2.1977420152065696
1989-12-01,1981-05-01,-1.1604556178773118
1989-12-01,1983-04-01,-0.6941284527008997
1989-12-01,1985-08-01,0.21920226406514265
1989-12-01,1983-05-01,0.10773118492117463
1989-12-01,1983-07-01,0.8276915509298007
1989-12-01,1985-06-01,-0.8982236476324965
1989-12-01,1985-05-01,-0.8166400889156419
1989-12-01,1985-04-01,-1.2368549588084472
1989-12-01,1985-03-01,0.22977058062002265
1989-12-01,1985-02-01,0.02617281070432753
1989-12-01,1985-01-01,-0.1782725960061473
1989-12-01,1984-12-01,-1.0653239377317283
1989-12-01,1984-11-01,-0.9227379890699108
1989-12-01,1984-10-01,0.0743576831915913
1989-12-01,1984-09-01,0.020555784156696344
1989-12-01,1984-08-01,0.12890293194870406
1989-12-01,1984-07-01,-1.2602279463060277
1989-12-01,1984-06-01,1.9731318735860088
1989-12-01,1984-05-01,3.101851802712306
1989-12-01,1984-04-01,0.9095264087613346
1989-12-01,1984-03-01,0.2572512799760563
1989-12-01,1984-02-01,-0.07708184444479527
1989-12-01,1984-01-01,-0.9734633980750258
1989-12-01,1983-12-01,-0.07965814463042264
1989-12-01,1983-11-01,-0.5244001348196381
1989-12-01,1983-10-01,0.07281077724809903
1989-12-01,1983-09-01,-0.44236176352541356
1989-12-01,1983-08-01,0.17651193651079455
1989-12-01,1983-06-01,0.034646954838638694
1989-12-01,1972-04-01,-1.1947045497906248
1989-12-01,1954-07-01,-0.7158805285587717
1989-12-01,1972-02-01,-0.42052989063081325
1989-12-01,1960-10-01,0.5926414717380506
1989-12-01,1960-09-01,-0.12404294203522803
1989-12-01,1960-08-01,-0.7216019772678689
1989-12-01,1960-07-01,-0.09796084542016703
1989-12-01,1960-06-01,0.018013594498964558
1989-12-01,1960-05-01,1.2306387322012433
1989-12-01,1960-04-01,0.5056033409424248
1989-12-01,1960-03-01,0.054538810534442206
1989-12-01,1960-02-01,0.6206692774129023
1989-12-01,1960-01-01,0.2232466136089739
1989-12-01,1960-11-01,0.19939571897619746
1989-12-01,1959-12-01,0.9658152950977663
1989-12-01,1959-10-01,0.10116075833032179
1989-12-01,1959-09-01,0.8715313420528719
1989-12-01,1959-08-01,0.4097299072150209
1989-12-01,1959-07-01,1.571539455667709
1989-12-01,1959-06-01,0.8844105662061641
1989-12-01,1959-05-01,1.4927877805176535
1989-12-01,1959-04-01,0.1746964597636056
1989-12-01,1959-03-01,0.46700478869918594
1989-12-01,1959-02-01,1.165462888703852
1989-12-01,1959-01-01,0.42646006295686556
1989-12-01,1959-11-01,0.6420362281008178
1989-12-01,1960-12-01,-0.364535509484776
1989-12-01,1961-01-01,-0.14433331920323256
1989-12-01,1961-02-01,0.20108946696074903
1989-12-01,1963-01-01,-0.42060129230184595
1989-12-01,1962-12-01,-0.3228071889756733
1989-12-01,1962-11-01,-0.5314978077082813
1989-12-01,1962-10-01,-0.34584132672846013
1989-12-01,1962-09-01,-0.5533101244303602
1989-12-01,1962-08-01,-0.9139098456558848
1989-12-01,1962-07-01,0.24568306595269004
1989-12-01,1962-06-01,-0.02753538612947637
1989-12-01,1962-05-01,-0.7399330975531585
1989-12-01,1962-04-01,0.22784321445562367
1989-12-01,1962-03-01,-0.8329562804597641
1989-12-01,1962-02-01,-0.7813997200835965
1989-12-01,1962-01-01,0.2091167260001836
1989-12-01,1961-12-01,0.04179277733415265
1989-12-01,1961-11-01,-0.27602959011475503
1989-12-01,1961-10-01,0.023477806920010114
1989-12-01,1961-09-01,0.6143849973078499
1989-12-01,1961-08-01,0.348446865633655
1989-12-01,1961-07-01,-0.00926204898452565
1989-12-01,1961-06-01,1.2827809306055664
1989-12-01,1961-05-01,-0.21252399517655612
1989-12-01,1961-04-01,0.0004964055344823248
1989-12-01,1961-03-01,-0.25926196956320585
1989-12-01,1958-12-01,0.31453377884945055
1989-12-01,1958-11-01,-0.17981105721300983
1989-12-01,1958-10-01,0.3610576738457727
1989-12-01,1958-09-01,0.29740277220095146
1989-12-01,1956-05-01,0.08701491071752265
1989-12-01,1956-04-01,0.27932780540117963
1989-12-01,1956-03-01,0.8152324829906856
1989-12-01,1956-02-01,-0.2368139923370501
1989-12-01,1956-01-01,-0.16209219368771507
1989-12-01,1955-12-01,0.043737898037523315
1989-12-01,1955-11-01,0.3896555423546913
1989-12-01,1955-10-01,-0.41779055374254237
1989-12-01,1955-09-01,-0.4770550586947787
1989-12-01,1955-08-01,0.4790710123672109
1989-12-01,1955-07-01,-0.15283966837211546
1989-12-01,1955-06-01,0.15967666760068827
1989-12-01,1955-05-01,0.49069135192410485
1989-12-01,1955-04-01,-0.402765726151041
1989-12-01,1955-03-01,0.07234716284972845
1989-12-01,1955-02-01,0.4957219733127468
1989-12-01,1955-01-01,0.05991618397980947
1989-12-01,1954-12-01,-0.7222545844020335
1989-12-01,1954-11-01,-0.393333780802236
1989-12-01,1954-10-01,0.017704414842028227
1989-12-01,1954-09-01,-0.32457475477129805
1989-12-01,1954-08-01,-1.1624097153288289
1989-12-01,1972-03-01,2.697259709930374
1989-12-01,1956-06-01,-0.24077605107258337
1989-12-01,1963-02-01,-0.5377345255808685
1989-12-01,1956-07-01,0.6547044962064315
1989-12-01,1956-09-01,0.3978910303191143
1989-12-01,1958-08-01,0.8903220259202768
1989-12-01,1958-07-01,0.6008779062245118
1989-12-01,1958-06-01,-0.696217194494082
1989-12-01,1958-05-01,-0.5528973260883969
1989-12-01,1958-04-01,-1.2469881375806884
1989-12-01,1958-03-01,-0.3888022258262599
1989-12-01,1958-02-01,0.14412070724320677
1989-12-01,1958-01-01,-0.5916452935595247
1989-12-01,1957-12-01,-0.8592959406568509
1989-12-01,1957-11-01,-0.7369330798965164
1989-12-01,1957-10-01,-0.035156557498686514
1989-12-01,1957-09-01,0.1786354640859118
1989-12-01,1957-08-01,0.32059220577578795
1989-12-01,1957-07-01,0.9505005836689338
1989-12-01,1957-06-01,-0.09942082952120046
1989-12-01,1957-05-01,0.04625651729582936
1989-12-01,1957-04-01,0.24288286637278023
1989-12-01,1957-03-01,0.15043633488973662
1989-12-01,1957-02-01,0.24496428855863472
1989-12-01,1957-01-01,-0.8448959792842993
1989-12-01,1956-12-01,0.5159372239818003
1989-12-01,1956-11-01,0.41311330262222845
1989-12-01,1956-10-01,-0.25647207436323427
1989-12-01,1956-08-01,0.6690046540119987
1989-12-01,1963-03-01,-0.2576972486379796
1989-12-01,1954-06-01,-0.48873641562920045
1989-12-01,1963-05-01,-0.17612879282838173
1989-12-01,1969-11-01,-0.019719006659348448
1989-12-01,1969-09-01,1.86481353351637
1989-12-01,1969-08-01,0.6681535421154781
1989-12-01,1969-07-01,-0.542277376074654
1989-12-01,1969-06-01,3.0879968379958895
1989-12-01,1969-05-01,0.5843288905230843
1989-12-01,1969-04-01,0.7083318600569857
1989-12-01,1969-03-01,-0.783341648622353
1989-12-01,1969-02-01,0.7299112577245032
1989-12-01,1969-01-01,-0.4639435047520848
1989-12-01,1968-12-01,0.8927293586669162
1989-12-01,1968-11-01,-0.3824240495600676
1989-12-01,1968-10-01,-0.5366532121421476
1989-12-01,1968-09-01,-0.11473272760831055
1989-12-01,1968-08-01,-0.7074836542578313
1989-12-01,1968-07-01,-0.6265414680459451
1989-12-01,1968-06-01,0.8915335096525323
1989-12-01,1968-05-01,-0.6827391397605129
