Maturity (Years),Execution Date,Horizon (Years),Metric,Value
2.0,2003-09-01,2.0,R-Squared,-31.695548014340616
2.0,2003-09-01,3.0,RMSE,0.011211274842828283
2.0,2003-09-01,3.0,R-Squared,-5.541121575669718
2.0,2003-09-01,4.0,RMSE,0.010232500874534887
2.0,2003-09-01,4.0,R-Squared,-1.1321952296810345
2.0,2003-09-01,5.0,RMSE,0.010374219875612415
2.0,2003-09-01,5.0,R-Squared,-1.0102231298786766
3.0,2003-09-01,0.5,RMSE,0.004914339588679642
3.0,2003-09-01,0.5,R-Squared,-3.47275381022963
3.0,2003-09-01,1.0,RMSE,0.0061399076524437084
3.0,2003-09-01,1.0,R-Squared,-9.841695775879048
3.0,2003-09-01,2.0,RMSE,0.011978386117193098
3.0,2003-09-01,2.0,R-Squared,-18.600582724876947
3.0,2003-09-01,3.0,RMSE,0.012130157514200718
3.0,2003-09-01,3.0,R-Squared,-8.219690045949104
3.0,2003-09-01,4.0,RMSE,0.01130436606465737
3.0,2003-09-01,4.0,R-Squared,-2.374942901430021
3.0,2003-09-01,5.0,RMSE,0.011473447835439368
3.0,2003-09-01,5.0,R-Squared,-2.2037115392396243
4.0,2003-09-01,0.5,RMSE,0.004730482612858293
4.0,2003-09-01,0.5,R-Squared,-3.0674304499075324
4.0,2003-09-01,1.0,RMSE,0.005946928174749956
4.0,2003-09-01,1.0,R-Squared,-9.068527545180412
4.0,2003-09-01,2.0,RMSE,0.012293330590236148
4.0,2003-09-01,2.0,R-Squared,-13.921479453628871
4.0,2003-09-01,3.0,RMSE,0.012783990036065515
4.0,2003-09-01,3.0,R-Squared,-10.77341953118795
4.0,2003-09-01,4.0,RMSE,0.012164072184103996
4.0,2003-09-01,4.0,R-Squared,-4.065488466062624
4.0,2003-09-01,5.0,RMSE,0.012323398672850466
4.0,2003-09-01,5.0,R-Squared,-3.7110484276113302
5.0,2003-09-01,0.5,RMSE,0.00452575365344875
5.0,2003-09-01,0.5,R-Squared,-3.2384782476367837
5.0,2003-09-01,1.0,RMSE,0.00576296363405995
5.0,2003-09-01,1.0,R-Squared,-8.939744116450647
5.0,2003-09-01,2.0,RMSE,0.012501552999641381
5.0,2003-09-01,2.0,R-Squared,-11.560104644889499
5.0,2003-09-01,3.0,RMSE,0.013317310382338656
5.0,2003-09-01,3.0,R-Squared,-12.68196858594279
5.0,2003-09-01,4.0,RMSE,0.01290353230228052
5.0,2003-09-01,4.0,R-Squared,-6.1154130090628085
5.0,2003-09-01,5.0,RMSE,0.01316817160717782
5.0,2003-09-01,5.0,R-Squared,-5.920585023309611
6.0,2003-09-01,0.5,RMSE,0.004199448633276697
6.0,2003-09-01,0.5,R-Squared,-3.02564548509556
6.0,2003-09-01,1.0,RMSE,0.005453232135531047
6.0,2003-09-01,1.0,R-Squared,-8.382744068356494
6.0,2003-09-01,2.0,RMSE,0.01253750996568613
6.0,2003-09-01,2.0,R-Squared,-9.650574305812565
6.0,2003-09-01,3.0,RMSE,0.013644591104240497
6.0,2003-09-01,3.0,R-Squared,-13.21017666417137
6.0,2003-09-01,4.0,RMSE,0.013403142243390852
6.0,2003-09-01,4.0,R-Squared,-7.943894276650088
6.0,2003-09-01,5.0,RMSE,0.013688661208347715
6.0,2003-09-01,5.0,R-Squared,-7.897311749998021
7.0,2003-09-01,0.5,RMSE,0.00377338972508673
7.0,2003-09-01,0.5,R-Squared,-2.890363217196154
7.0,2003-09-01,1.0,RMSE,0.0050021090177789496
7.0,2003-09-01,1.0,R-Squared,-7.942741305322178
7.0,2003-09-01,2.0,RMSE,0.012360549197657857
7.0,2003-09-01,2.0,R-Squared,-8.168254661174627
7.0,2003-09-01,3.0,RMSE,0.013795527712182343
7.0,2003-09-01,3.0,R-Squared,-12.995531250380376
7.0,2003-09-01,4.0,RMSE,0.013731139904103004
7.0,2003-09-01,4.0,R-Squared,-9.613305058088232
7.0,2003-09-01,5.0,RMSE,0.01400399411683027
7.0,2003-09-01,5.0,R-Squared,-9.760518647834987
8.0,2003-09-01,0.5,RMSE,0.0033881831001036293
8.0,2003-09-01,0.5,R-Squared,-2.874596856554377
8.0,2003-09-01,1.0,RMSE,0.004568324367934265
8.0,2003-09-01,1.0,R-Squared,-7.477149213996986
8.0,2003-09-01,2.0,RMSE,0.012104428217871893
8.0,2003-09-01,2.0,R-Squared,-7.1510216445468995
8.0,2003-09-01,3.0,RMSE,0.013815889532466806
8.0,2003-09-01,3.0,R-Squared,-12.320715095084822
8.0,2003-09-01,4.0,RMSE,0.013960328475138476
8.0,2003-09-01,4.0,R-Squared,-11.151049508058406
8.0,2003-09-01,5.0,RMSE,0.014208703024126877
8.0,2003-09-01,5.0,R-Squared,-11.383522649858088
9.0,2003-09-01,0.5,RMSE,0.0030970069428755834
9.0,2003-09-01,0.5,R-Squared,-3.0497364287621584
9.0,2003-09-01,1.0,RMSE,0.004220788112408902
9.0,2003-09-01,1.0,R-Squared,-7.196892559849461
9.0,2003-09-01,2.0,RMSE,0.011852546027247043
9.0,2003-09-01,2.0,R-Squared,-6.548292945508002
9.0,2003-09-01,3.0,RMSE,0.013830460099318266
9.0,2003-09-01,3.0,R-Squared,-11.838773127806562
9.0,2003-09-01,4.0,RMSE,0.014151993376164648
9.0,2003-09-01,4.0,R-Squared,-12.299641742643404
9.0,2003-09-01,5.0,RMSE,0.014448834226228918
9.0,2003-09-01,5.0,R-Squared,-13.296977768702924
10.0,2003-09-01,0.5,RMSE,0.00290732191262818
10.0,2003-09-01,0.5,R-Squared,-3.1744278724082546
10.0,2003-09-01,1.0,RMSE,0.004085868967814985
10.0,2003-09-01,1.0,R-Squared,-7.424282825203994
10.0,2003-09-01,2.0,RMSE,0.011700310194834895
10.0,2003-09-01,2.0,R-Squared,-6.348020211363419
10.0,2003-09-01,3.0,RMSE,0.013844729149636413
