execution_date,mse,r_squared,rmse,maturity
1980-09-01,3.3577029135518948,-0.21541957021136682,1.8324035891560284,5.0 years
1980-10-01,7.619540339430296,-1.641686399220867,2.760351488385183,5.0 years
1980-11-01,11.583840916567842,-2.8160709652045783,3.403504211333937,5.0 years
1980-12-01,6.456550020020041,-0.9833370689178575,2.5409742265556416,5.0 years
1981-01-01,8.571942860471852,-1.479037756052589,2.927788049103256,5.0 years
1981-02-01,25.954164790624656,-6.0253319732598305,5.094523018951299,5.0 years
1981-03-01,19.62526238273245,-3.8680576875527715,4.430040900796792,5.0 years
1981-04-01,48.92590376391161,-10.426798584778012,6.994705409372979,5.0 years
1981-05-01,30.944509061018667,-5.954700713882329,5.562778897369432,5.0 years
1981-06-01,39.79916011802113,-7.551669015400767,6.308657552762008,5.0 years
1981-07-01,85.31628641813468,-16.932498638339645,9.236681569597096,5.0 years
1981-08-01,156.57772683989796,-31.67554516841743,12.51310220688291,5.0 years
1981-09-01,171.41878272599195,-35.84812347308747,13.092699596568767,5.0 years
1981-10-01,58.33043677336275,-11.38093463489483,7.637436531543994,5.0 years
1981-11-01,11.86100223540567,-1.3971194838390195,3.4439805799983354,5.0 years
1981-12-01,29.587681161223564,-4.87399566507406,5.4394559618792355,5.0 years
1982-01-01,35.61692263397581,-6.005462788285668,5.967991507532146,5.0 years
1982-02-01,32.00452288663895,-5.24870034830255,5.657254005844085,5.0 years
1982-03-01,39.647200339674676,-6.843373237934293,6.296602285334105,5.0 years
1982-04-01,29.218761792881846,-4.91238315069743,5.405438168444983,5.0 years
1982-05-01,28.314376951647173,-4.90750555474525,5.321125534287569,5.0 years
1982-06-01,47.769531550144144,-9.570763230846763,6.911550589422329,5.0 years
1982-07-01,29.238892914418535,-5.765015451705307,5.407299965270887,5.0 years
1982-08-01,14.646978685428802,-2.4763251428967865,3.8271371396160867,5.0 years
1982-09-01,7.5013141002526735,-0.8053518034016383,2.7388526978011565,5.0 years
1982-10-01,4.078155131931383,0.023053755027488076,2.0194442631405756,5.0 years
1982-11-01,3.8724317249154283,0.07691648875937707,1.9678495178532907,5.0 years
1982-12-01,3.7810437453104275,0.10479480158050425,1.944490613325358,5.0 years
1983-01-01,3.971060113266906,0.0717098506627516,1.992751894558604,5.0 years
1983-02-01,3.8682797837672442,0.10956212768961493,1.9667942911670362,5.0 years
1983-03-01,4.019263532379091,0.08171506832226605,2.004810098832079,5.0 years
1983-04-01,3.8972072135049984,0.11435057264254134,1.974134547974124,5.0 years
1983-05-01,4.426361986697091,-0.007439517052742817,2.1038921043383123,5.0 years
1983-06-01,4.897748081196437,-0.11639123511906235,2.2130856470540032,5.0 years
1983-07-01,7.884052391869015,-0.8261116708956786,2.8078554791635937,5.0 years
1983-08-01,9.108187685072894,-1.1566799593076484,3.0179774162629007,5.0 years
1983-09-01,6.472581516201726,-0.5505234070845395,2.5441268671592865,5.0 years
1983-10-01,7.5160686287412055,-0.8269214523084536,2.7415449346565897,5.0 years
1983-11-01,7.397802503908387,-0.8311650191168714,2.71989016394199,5.0 years
1983-12-01,8.589490271229284,-1.1783983063763017,2.9307832180543967,5.0 years
1984-01-01,7.546670707331962,-0.9545244549506731,2.747120439174803,5.0 years
1984-02-01,9.817275122026867,-1.623457593750682,3.133253121282554,5.0 years
1984-03-01,13.69371742819173,-2.8391773922883554,3.7005023210628756,5.0 years
1984-04-01,16.528754568092968,-3.934482521128305,4.065557104271562,5.0 years
1984-05-01,32.53018321220189,-10.0437831596753,5.703523753978929,5.0 years
1984-06-01,31.820113594437128,-11.488714954483573,5.640931979242183,5.0 years
1984-07-01,19.268433988321544,-7.401486407260672,4.389582438948099,5.0 years
1984-08-01,18.588086301027666,-8.202475060058424,4.311390297923358,5.0 years
1984-09-01,16.22417817581465,-8.16035626888073,4.027924797686105,5.0 years
1984-10-01,9.650703724332127,-4.949378510359904,3.1065581797758313,5.0 years
1984-11-01,8.052087976869831,-4.371805769948716,2.837620125540033,5.0 years
1984-12-01,7.549089947862483,-4.474660939471429,2.747560726874382,5.0 years
1985-01-01,5.992210071077963,-3.682855206804149,2.4478991137459003,5.0 years
1985-02-01,10.524424497497796,-8.575187819229843,3.2441369418533794,5.0 years
1985-03-01,8.977156290397813,-8.504666982308027,2.996190296092325,5.0 years
1985-04-01,7.004249165579247,-7.422037571412718,2.6465542060534575,5.0 years
1985-05-01,2.3841918807353353,-1.9884768012599037,1.544082860709015,5.0 years
1985-06-01,2.413407694497399,-2.171346509772036,1.5535146264188822,5.0 years
1985-07-01,3.333181331940122,-3.7363217215239093,1.8257002305800702,5.0 years
1985-08-01,2.6414838229580493,-2.9843599673663355,1.6252642317352737,5.0 years
1985-09-01,2.67668382896845,-3.3049438980235006,1.6360574039343638,5.0 years
1985-10-01,2.0321637628321954,-2.4365546112903593,1.4255398145377054,5.0 years
1985-11-01,1.2862321060837365,-1.2329479957166023,1.1341217333618718,5.0 years
1985-12-01,0.695448620000852,-0.20856629794792036,0.8339356210169055,5.0 years
1986-01-01,0.7293383452250481,-0.2692374395293251,0.8540130825842471,5.0 years
1986-02-01,0.6344486457551983,-0.10388960681380066,0.79652284697628,5.0 years
1986-03-01,1.2363361086723992,-1.2084499643828401,1.1119065197544258,5.0 years
1986-04-01,1.2637089888626036,-1.317165400030258,1.1241481169590615,5.0 years
1986-05-01,0.6459222402062562,-0.1863241388061727,0.8036928767920344,5.0 years
1986-06-01,1.186627160201324,-1.2384205879423016,1.0893241759005095,5.0 years
1986-07-01,1.5112746797874974,-1.9715937128778562,1.2293391231826543,5.0 years
1986-08-01,2.808413087996437,-5.080301982946449,1.675832058410519,5.0 years
1986-09-01,1.5613626116046475,-2.403340258970013,1.2495449618179602,5.0 years
1986-10-01,2.0069512188662357,-3.4402787360482927,1.416669057637046,5.0 years
1986-11-01,2.278927471195406,-4.042336329306942,1.5096116955016632,5.0 years
1986-12-01,1.9775187576524995,-2.9964829038696323,1.4062427804801345,5.0 years
1987-01-01,2.2176780926004755,-3.4450947953577016,1.4891870576258965,5.0 years
1987-02-01,2.2303385146720776,-3.4972671142310547,1.4934317911013135,5.0 years
1987-03-01,1.6185564195327589,-2.2954028042856236,1.2722249877803686,5.0 years
1987-04-01,0.6260762272334442,-0.23185200965646535,0.7912497881411686,5.0 years
1987-05-01,0.5093104693212972,0.054909649499225166,0.7136599115274006,5.0 years
1987-06-01,0.5765025837724481,0.015958938247893073,0.7592776723784574,5.0 years
1987-07-01,0.6196284632544589,0.062372104249275084,0.7871648259764018,5.0 years
1987-08-01,0.8131396835172996,-0.08666418198096104,0.901742581625876,5.0 years
1987-09-01,1.7743997014992163,-1.1381205300989188,1.3320659523834457,5.0 years
1987-10-01,0.9463817826417796,-0.06781383461983492,0.9728215574512006,5.0 years
1987-11-01,1.0363556849690108,-0.127562999933595,1.018015562243039,5.0 years
1987-12-01,1.0376839723705207,-0.07589450173651069,1.0186677438549434,5.0 years
1988-01-01,1.0396097674425546,0.002292397161816173,1.0196125575151351,5.0 years
1988-02-01,1.1729893808452134,-0.024662636863218568,1.083046342888989,5.0 years
1988-03-01,1.2526236864465923,-0.010011476781190298,1.1192067219448747,5.0 years
1988-04-01,1.5368670040257617,-0.1489072293784417,1.2397044018739958,5.0 years
1988-05-01,2.1028281169756338,-0.5045458955458588,1.4501131393707298,5.0 years
1988-06-01,1.8653562307618685,-0.25278259446284723,1.3657804474958148,5.0 years
1988-07-01,2.4651636031803528,-0.5858870357224182,1.5700839478130948,5.0 years
1988-08-01,3.0343114266544586,-0.8559776329885358,1.741927503271723,5.0 years
1988-09-01,2.630977773736708,-0.5259612263473292,1.6220289065663127,5.0 years
1988-10-01,2.4640811895247814,-0.3621282447371559,1.5697392106731556,5.0 years
1988-11-01,3.5436298063876834,-0.926678598953744,1.882453135243394,5.0 years
1988-12-01,4.268972217834546,-1.313090535158576,2.0661491276852564,5.0 years
1989-01-01,4.315630154589344,-1.3184338486118614,2.077409481683701,5.0 years
1989-02-01,5.493193152900984,-2.0309037289039136,2.343756205943994,5.0 years
1989-03-01,5.9616305453297995,-2.4562706001415204,2.4416450490048303,5.0 years
1989-04-01,5.291851818816956,-2.2182458307072532,2.300402534083319,5.0 years
1989-05-01,3.9953964736486953,-1.5094445766867106,1.9988487870893825,5.0 years
1989-06-01,2.707316055655796,-0.7241379884386807,1.645392371337547,5.0 years
1989-07-01,2.1099966179055802,-0.35047900248877073,1.452582740468019,5.0 years
1989-08-01,3.20296297660811,-1.0965029559544628,1.7896823675189153,5.0 years
1989-09-01,3.355000537222283,-1.2459244909923903,1.83166605504996,5.0 years
1989-10-01,2.4775705158814634,-0.668139969227838,1.574030023818308,5.0 years
1989-11-01,2.310736793346103,-0.551582500325708,1.520110783247755,5.0 years
1989-12-01,2.4635729047814423,-0.6533164834014766,1.569577301308044,5.0 years
1990-01-01,3.416397931713551,-1.3418936993535717,1.8483500565946784,5.0 years
1990-02-01,3.7712489871212522,-1.6725833096846787,1.9419703878075103,5.0 years
1990-03-01,4.327555073411466,-2.2042556373715354,2.0802776433475088,5.0 years
1990-04-01,5.609648390478464,-3.456220267010587,2.3684696304741726,5.0 years
1990-05-01,4.232001237962866,-2.512261980177591,2.0571828401877323,5.0 years
1990-06-01,3.7476554499182524,-2.222991675508486,1.9358862182262295,5.0 years
1990-07-01,3.2666572991361056,-1.900508676932224,1.8073896367789946,5.0 years
1990-08-01,4.31543081049051,-3.0450006472515767,2.0773615021200595,5.0 years
1990-09-01,4.507282197252238,-3.493724784361672,2.123036080063699,5.0 years
1990-10-01,3.902052904126631,-3.082051315183019,1.9753614616385102,5.0 years
1990-11-01,3.342102047857766,-2.5992253963140586,1.8281416925002738,5.0 years
1990-12-01,2.7399837105480667,-1.9859829368947266,1.6552896153084713,5.0 years
1991-01-01,2.720192401716572,-1.9847187640238646,1.6493005795538216,5.0 years
1991-02-01,3.005311325141612,-2.406471037133068,1.7335833770377507,5.0 years
1991-03-01,3.240678143629366,-2.849382165500205,1.8001883633746125,5.0 years
1991-04-01,2.942003659139752,-2.64643402495748,1.7152269993035183,5.0 years
1991-05-01,3.245093840698638,-3.2304357311102363,1.8014144000475398,5.0 years
1991-06-01,3.7622223730696986,-4.26850748468378,1.9396449090154875,5.0 years
1991-07-01,3.3828169746092596,-4.0502503013405144,1.8392435876221669,5.0 years
1991-08-01,2.4001328346924713,-2.702868192408157,1.5492362101024075,5.0 years
1991-09-01,1.5612824846088063,-1.4453976099136687,1.249512898936544,5.0 years
1991-10-01,1.3406934157948764,-1.1238912031267385,1.1578831615473455,5.0 years
1991-11-01,1.0392646330773805,-0.6485310887255289,1.0194432956655217,5.0 years
1991-12-01,0.6585660888744304,-0.04523406712650235,0.811520849315919,5.0 years
1992-01-01,1.0047125042044078,-0.6005906377018817,1.002353482661884,5.0 years
1992-02-01,1.1578371427989385,-0.8557377933899815,1.0760284117061865,5.0 years
1992-03-01,1.704956026985844,-1.7664829923604177,1.3057396474741219,5.0 years
1992-04-01,1.652279804446837,-1.726144379409479,1.2854103642210284,5.0 years
1992-05-01,1.196714156438931,-0.9864463180020886,1.0939443113974912,5.0 years
1992-06-01,0.8153754739131738,-0.35333906007056126,0.9029814360844711,5.0 years
1992-07-01,0.5524394126276296,0.08349711127093129,0.7432626807714953,5.0 years
1992-08-01,0.5303374089660813,0.11459043979497219,0.7282426854875244,5.0 years
1992-09-01,0.6051517556110134,-0.02550456120568323,0.7779150053900576,5.0 years
1992-10-01,0.5782352688426909,0.02561853579529405,0.7604178251742202,5.0 years
1992-11-01,0.774137252677479,-0.30183520657927554,0.879850699083361,5.0 years
1992-12-01,0.6365147838966494,-0.06406848255715092,0.797818766322684,5.0 years
1993-01-01,0.5742484257721938,0.05009003929565059,0.7577918089899057,5.0 years
1993-02-01,0.7246077416311183,-0.2125767176452782,0.8512389450859954,5.0 years
1993-03-01,0.722620520467962,-0.22300577062623161,0.850070891436686,5.0 years
1993-04-01,0.8374061507558429,-0.4451352508366253,0.9150989841300464,5.0 years
1993-05-01,0.6931115696979112,-0.20053548201967852,0.8325332243808119,5.0 years
1993-06-01,0.9547140201024675,-0.6842942028214374,0.9770946832843107,5.0 years
1993-07-01,0.8899329055994845,-0.5922302423638703,0.9433625525742924,5.0 years
1993-08-01,1.346885660470318,-1.3980370803283084,1.1605540316893126,5.0 years
1993-09-01,1.4559715210243256,-1.4365110179467453,1.2066364494015278,5.0 years
1993-10-01,1.4352400648694017,-1.262211048181634,1.198015052021218,5.0 years
1993-11-01,1.1498714863927653,-0.7195684246684608,1.0723206080239087,5.0 years
1993-12-01,1.165919997618701,-0.663428549049127,1.0797777538080235,5.0 years
1994-01-01,1.4047605169523247,-0.9349254628522272,1.185225934981312,5.0 years
1994-02-01,1.0558727043825973,-0.4338674687999913,1.0275566672367016,5.0 years
1994-03-01,1.1998441340855364,-0.5939212237995626,1.095373969968949,5.0 years
1994-04-01,1.60460172008703,-1.1164496665370551,1.2667287476358267,5.0 years
1994-05-01,1.7841468357802917,-1.3749788962897918,1.3357195947429579,5.0 years
1994-06-01,2.108796787243503,-1.8647954553942316,1.4521696826622925,5.0 years
1994-07-01,1.7803311892884077,-1.4532699789027017,1.334290519073117,5.0 years
1994-08-01,1.897276848533098,-1.6627936031259285,1.3774167301630607,5.0 years
1994-09-01,2.8430268975948048,-3.1850967131588632,1.6861277821075142,5.0 years
1994-10-01,3.3713973297521984,-4.323787575140253,1.8361365226344686,5.0 years
1994-11-01,4.1894744804145905,-6.3654657078948205,2.046820578461774,5.0 years
1994-12-01,4.260211898924087,-7.433207917632799,2.0640280760987935,5.0 years
1995-01-01,3.3795352715922466,-6.216691491008173,1.8383512372754687,5.0 years
1995-02-01,2.2551706934547995,-3.9820350273448346,1.501722575396268,5.0 years
1995-03-01,2.3349617288566322,-4.4465596163468355,1.5280581562416504,5.0 years
1995-04-01,1.9470280902836679,-3.6725338008824426,1.3953594842490116,5.0 years
1995-05-01,0.792401313066276,-0.8722469583831753,0.8901692609084387,5.0 years
1995-06-01,0.7217337569844406,-0.6993152024474472,0.8495491492459049,5.0 years
1995-07-01,0.8765971641979959,-1.0661350125474267,0.936267677642455,5.0 years
1995-08-01,0.7918396602845632,-0.8695607320976759,0.8898537297132396,5.0 years
1995-09-01,0.7476683564472991,-0.7674890573265365,0.8646781808553394,5.0 years
1995-10-01,0.6204112690003438,-0.46662372167764854,0.7876619001832854,5.0 years
1995-11-01,0.5471631775997347,-0.2886459020144114,0.739704790845466,5.0 years
1995-12-01,0.5743700332272058,-0.32321626795616476,0.757872042779786,5.0 years
1996-01-01,0.6331721305893665,-0.41976167605671133,0.7957211387096402,5.0 years
1996-02-01,0.7107988938874322,-0.5210930639481277,0.8430889003464772,5.0 years
1996-03-01,1.00405902096934,-1.049302254557853,1.0020274551973813,5.0 years
1996-04-01,1.4280343876872057,-1.8958875199715992,1.195003927896141,5.0 years
1996-05-01,1.829318434899392,-2.7381741273898257,1.3525229886768624,5.0 years
1996-06-01,1.5958960807374758,-2.270701907942661,1.2632878059798867,5.0 years
1996-07-01,1.8441449553966645,-2.728190674723943,1.357992987977723,5.0 years
1996-08-01,2.2483456462156473,-3.512386387574214,1.4994484473351017,5.0 years
1996-09-01,1.886060474626972,-2.5352711476503473,1.373339169552435,5.0 years
1996-10-01,1.4527443084055054,-1.4469745477958997,1.2052984312631894,5.0 years
1996-11-01,1.269431559889865,-1.0244221652782284,1.126690534215081,5.0 years
1996-12-01,1.821995568816437,-1.8489963358926849,1.3498131607064872,5.0 years
1997-01-01,1.950762713098301,-2.019656495053376,1.396697072775017,5.0 years
1997-02-01,2.2802905403947253,-2.497385730055224,1.5100630915278757,5.0 years
1997-03-01,3.116328840522758,-4.00306452007558,1.7653126750020116,5.0 years
1997-04-01,2.7812726986420295,-3.570022667146289,1.667714813342506,5.0 years
1997-05-01,2.7133891229175857,-3.527819064501511,1.6472368144615959,5.0 years
1997-06-01,2.57671513470432,-3.271976051826207,1.605214980837246,5.0 years
1997-07-01,1.828547851891169,-1.8255040083471066,1.3522380899424364,5.0 years
1997-08-01,2.5811413520979145,-2.707624525291411,1.6065930885255029,5.0 years
1997-09-01,2.3877071940699954,-1.9926674592372793,1.545220759008238,5.0 years
1997-10-01,2.130544627763325,-1.411437522031509,1.4596385264041658,5.0 years
1997-11-01,2.480864812994234,-1.6755084936502036,1.575076129269387,5.0 years
1997-12-01,2.468162184993347,-1.4538425441690852,1.5710385689069974,5.0 years
1998-01-01,2.1659773361543957,-1.0250190875045888,1.47172597182845,5.0 years
1998-02-01,2.6424113801476836,-1.297230232280154,1.6255495625011511,5.0 years
1998-03-01,2.8879967433555214,-1.3683987948612288,1.6994107047313551,5.0 years
1998-04-01,3.103845661013149,-1.4265644209961703,1.7617734420217455,5.0 years
1998-05-01,3.1971530546845908,-1.3226614781514776,1.788058459526587,5.0 years
1998-06-01,3.275734194181283,-1.2463674584646003,1.8098989458478842,5.0 years
1998-07-01,3.4514486938864826,-1.3322063898124141,1.857807496455562,5.0 years
1998-08-01,2.6076027653920666,-0.7354560432267705,1.6148073462156614,5.0 years
1998-09-01,2.4209355528675323,-0.5578905008848187,1.555935587634505,5.0 years
1998-10-01,2.5024942769515848,-0.5817670660057837,1.5819273930720035,5.0 years
1998-11-01,2.6586109939294698,-0.654136209260235,1.6305247602932835,5.0 years
1998-12-01,2.7723103180516033,-0.6942408021362401,1.665025620839392,5.0 years
1999-01-01,2.8651127726461327,-0.7160379688090888,1.692664400478173,5.0 years
1999-02-01,3.7395506203559075,-1.1935349929526868,1.9337917727500826,5.0 years
1999-03-01,3.7343911791023325,-1.1359366790640326,1.9324572903695265,5.0 years
1999-04-01,3.9845179149172463,-1.2768610712405115,1.9961257262300003,5.0 years
1999-05-01,4.727268094002551,-1.7257289781753982,2.1742281605210048,5.0 years
1999-06-01,4.969534405699721,-1.8988002140015015,2.229245254721813,5.0 years
1999-07-01,5.477547105763773,-2.2493677358453317,2.3404160112603427,5.0 years
1999-08-01,5.711642622127799,-2.433615130988366,2.3899043123371695,5.0 years
1999-09-01,5.603673158947958,-2.4163052662626154,2.367207882495316,5.0 years
1999-10-01,6.305431294906065,-2.9281641594525523,2.5110617863577285,5.0 years
1999-11-01,6.812575372133827,-3.401890169227932,2.6100910658698915,5.0 years
1999-12-01,7.807915151368696,-4.31232730590583,2.794264688852632,5.0 years
2000-01-01,9.228057133506393,-5.794270043148422,3.037771738216417,5.0 years
2000-02-01,8.967120222850058,-6.187095921297776,2.994515022979524,5.0 years
2000-03-01,7.810087330077755,-5.729549673894416,2.7946533470321064,5.0 years
2000-04-01,8.80121374262391,-7.36941193062386,2.966683964062217,5.0 years
2000-05-01,8.836834852362017,-8.385136545304874,2.9726814246336617,5.0 years
2000-06-01,7.653414234112954,-7.9500020911724665,2.7664804778116463,5.0 years
2000-07-01,7.582605575373169,-8.867212423891369,2.753653132726264,5.0 years
2000-08-01,6.996412905047524,-9.114455596284271,2.6450733269698827,5.0 years
2000-09-01,6.666268188406008,-9.71396865419577,2.5819117313351376,5.0 years
2000-10-01,6.521890794598113,-10.669910542559702,2.553799286278801,5.0 years
2000-11-01,5.135601923494872,-8.881311773588296,2.266186647982657,5.0 years
2000-12-01,3.8722285941132855,-6.746821621476401,1.9677979047944139,5.0 years
2001-01-01,3.4409396991963996,-6.048639414694341,1.8549770077271577,5.0 years
2001-02-01,3.145799769951172,-5.500386542262351,1.7736402594526242,5.0 years
2001-03-01,2.880671844486942,-4.881778475279575,1.6972542073852526,5.0 years
2001-04-01,3.762264525778062,-6.7361042347360085,1.9396557750740366,5.0 years
2001-05-01,3.6358774946904657,-6.4332442018649,1.9067977068085817,5.0 years
2001-06-01,3.7368630851635065,-6.591439799215088,1.9330967604244509,5.0 years
2001-07-01,2.633391423410563,-4.2465610295596505,1.6227727577854403,5.0 years
2001-08-01,2.2866557073078755,-3.5035329643093194,1.512169205911784,5.0 years
2001-09-01,1.3099213675814774,-1.5289916277078932,1.1445179629789466,5.0 years
2001-10-01,0.8870836276755087,-0.6811997884399272,0.9418511706610067,5.0 years
2001-11-01,1.5256917025488872,-1.864693488520019,1.2351889339485225,5.0 years
2001-12-01,2.000556067551066,-2.707432875777105,1.4144101482777427,5.0 years
2002-01-01,2.1333245030336334,-2.8915288468484865,1.4605904638308553,5.0 years
2002-02-01,1.7667928472115655,-2.2013083503168946,1.3292076012465341,5.0 years
2002-03-01,3.2363163963666026,-5.017648287993741,1.7989764857736754,5.0 years
2002-04-01,2.2289460648826758,-3.1597402276815076,1.4929655270242095,5.0 years
2002-05-01,1.8633916478702246,-2.4019429190985937,1.3650610418110336,5.0 years
2002-06-01,1.2296337196217357,-1.1681222084523104,1.108888506398067,5.0 years
2002-07-01,0.4594240063266636,0.20100979677063746,0.6778082371339725,5.0 years
2002-08-01,0.2295866266476396,0.5986257095144274,0.4791519870016607,5.0 years
2002-09-01,0.23656691813399713,0.5682268235613843,0.4863814533203308,5.0 years
2002-10-01,0.16831219761354488,0.682342066315555,0.41025869596334563,5.0 years
2002-11-01,0.2434809758936368,0.5393365300443144,0.49343791493321304,5.0 years
2002-12-01,0.22737688070160886,0.555251642330884,0.47684051914828807,5.0 years
2003-01-01,0.2486069820040118,0.5222491009383767,0.49860503607967277,5.0 years
2003-02-01,0.40772233294263904,0.230386322448365,0.6385313875939373,5.0 years
2003-03-01,0.4524365521214475,0.16865544694715395,0.6726340402636842,5.0 years
2003-04-01,0.47735647139791637,0.1127331271732761,0.6909098865973162,5.0 years
2003-05-01,0.9076530973222057,-0.8221925650588584,0.9527082960288557,5.0 years
2003-06-01,0.7949142683278974,-0.7010625486107827,0.8915796477757314,5.0 years
2003-07-01,0.5504210555393956,-0.17268400987239985,0.7419036699864717,5.0 years
2003-08-01,0.676688146676976,-0.41485001743829386,0.8226105680557332,5.0 years
2003-09-01,0.6392830822669039,-0.34916793440737215,0.7995518008652747,5.0 years
2003-10-01,0.6744718446043431,-0.38456461378838913,0.8212623482203133,5.0 years
2003-11-01,0.8420348692180945,-0.5305942541373427,0.9176245796719344,5.0 years
2003-12-01,0.9718942675375566,-0.5250293532790418,0.9858469797780772,5.0 years
2004-01-01,1.0723472226066848,-0.5408144156499914,1.0355419946128137,5.0 years
2004-02-01,1.1788448132679608,-0.5895973613608465,1.0857462011298777,5.0 years
2004-03-01,1.3563038813121575,-0.6863350204402991,1.1646046029928603,5.0 years
2004-04-01,1.7324001454328053,-1.0197161898904907,1.3162067259487793,5.0 years
2004-05-01,2.0029267941174136,-1.247391961980024,1.4152479620608587,5.0 years
2004-06-01,2.0400741814329133,-1.2318844575879684,1.4283116541682748,5.0 years
2004-07-01,2.031081500259812,-1.1658080371771091,1.425160166528595,5.0 years
2004-08-01,1.7919864465988664,-0.8586310518675275,1.3386509801284525,5.0 years
2004-09-01,1.9103386259672097,-0.9218310716766529,1.3821500012542813,5.0 years
2004-10-01,1.9380285742323673,-0.895504108968391,1.3921309472288759,5.0 years
2004-11-01,2.3937240144504415,-1.2415386278004084,1.547166446912045,5.0 years
2004-12-01,2.3528203541402997,-1.1743904472337774,1.5338905939278393,5.0 years
2005-01-01,2.523760066732318,-1.2755558531023583,1.5886346548946735,5.0 years
2005-02-01,3.0522271978587656,-1.6943787539854913,1.7470624481851718,5.0 years
2005-03-01,3.3918566614950776,-1.9684321163247964,1.8416993949868903,5.0 years
2005-04-01,3.015219228204537,-1.5981282859533792,1.7364386623789902,5.0 years
2005-05-01,2.890543720843368,-1.4228844521681197,1.7001599103741296,5.0 years
2005-06-01,2.9714251242502114,-1.3938710991112249,1.7237822148549427,5.0 years
2005-07-01,3.8231183827933277,-1.9607910014282415,1.9552796175466383,5.0 years
2005-08-01,3.5591886075762758,-1.6154911465903248,1.8865811955959584,5.0 years
2005-09-01,4.391411928207194,-2.08419049232845,2.095569595171488,5.0 years
2005-10-01,5.227780741161393,-2.5323902967195653,2.2864340666551906,5.0 years
2005-11-01,5.349695766265244,-2.539528389705879,2.3129409344523357,5.0 years
2005-12-01,5.322240253703969,-2.516851028376351,2.3069981043997347,5.0 years
2006-01-01,5.732227447657509,-2.7947876473610327,2.3942070603140215,5.0 years
2006-02-01,6.267070037262995,-3.2057367866405757,2.5034116795411405,5.0 years
2006-03-01,7.067398349415357,-3.87372252487578,2.6584578893440005,5.0 years
2006-04-01,7.590357052435759,-4.385186494699052,2.7550602629408596,5.0 years
2006-05-01,8.237617559956972,-5.029297732157698,2.870125007723004,5.0 years
2006-06-01,8.668037136965085,-5.616824078561709,2.944153042381643,5.0 years
2006-07-01,8.186841735565652,-5.394480087973343,2.8612657575914984,5.0 years
2006-08-01,7.714526787585892,-5.026578657973744,2.7775036971327136,5.0 years
2006-09-01,7.598621109011257,-4.935792791235431,2.756559650907496,5.0 years
2006-10-01,7.815302798614315,-5.138086623557856,2.7955863067725732,5.0 years
2006-11-01,7.652938302923858,-5.038684932329586,2.766394459024934,5.0 years
2006-12-01,8.901100855310329,-6.154955118144952,2.9834712760994244,5.0 years
2007-01-01,9.675664769307037,-6.987137592378563,3.110573061239205,5.0 years
2007-02-01,8.805954291173036,-6.448087817218909,2.967482820703944,5.0 years
2007-03-01,9.151017770409096,-7.061391362578695,3.0250649200321464,5.0 years
2007-04-01,9.311817590531332,-7.509780481316957,3.0515270915610975,5.0 years
2007-05-01,11.178656312141635,-9.912644251666057,3.343449762168057,5.0 years
2007-06-01,11.874332491220446,-11.708878134433766,3.4459153343082076,5.0 years
2007-07-01,10.482075394175734,-10.995822828844789,3.237603341080518,5.0 years
2007-08-01,9.374724770730062,-10.298153551468308,3.061817233397523,5.0 years
2007-09-01,9.714917580347366,-11.530609697898935,3.1168762536147256,5.0 years
2007-10-01,9.594662382216221,-12.414632951060291,3.09752520283794,5.0 years
2007-11-01,6.68524435722591,-8.489955865007301,2.5855839489805605,5.0 years
2007-12-01,7.050979634646768,-9.336457578858791,2.6553680789387313,5.0 years
2008-01-01,4.919885844837817,-6.227804971997753,2.218081568571773,5.0 years
2008-02-01,4.231558321997739,-5.135861807483716,2.057075186277288,5.0 years
2008-03-01,4.224501315213906,-5.0543596270640405,2.0553591693944653,5.0 years
2008-04-01,6.1167647940012575,-7.907441565257626,2.473209411675699,5.0 years
2008-05-01,7.8016807493788916,-11.188276795632655,2.793148894953309,5.0 years
2008-06-01,7.460476661400147,-11.620901955327717,2.731387314424695,5.0 years
2008-07-01,7.1642586715932195,-12.135336244384563,2.6766132839080843,5.0 years
2008-08-01,6.642447539374623,-12.144834566101386,2.577294616332138,5.0 years
2008-09-01,6.304330570027619,-12.427874748944499,2.510842601603617,5.0 years
2008-10-01,5.770400777790697,-12.109988554791972,2.4021658514329722,5.0 years
2008-11-01,3.0737902842959866,-6.026996072463651,1.7532228279075044,5.0 years
2008-12-01,2.2706866898230698,-4.1783360561693454,1.5068797861219951,5.0 years
2009-01-01,2.9601132307611584,-5.790670811740318,1.7204979601153727,5.0 years
2009-02-01,3.198875483950046,-6.411020645246,1.788540042590617,5.0 years
2009-03-01,2.4336743933157616,-4.63086276025276,1.5600238438292415,5.0 years
2009-04-01,3.2333512500034973,-6.554643445736824,1.7981521765422128,5.0 years
2009-05-01,4.1760124140861485,-9.073662324922221,2.0435294013265746,5.0 years
2009-06-01,4.86768480694325,-11.372449747157692,2.20628302965491,5.0 years
2009-07-01,4.718071092916048,-11.599361370256611,2.172112127150909,5.0 years
2009-08-01,4.2813790581824405,-10.934997539069391,2.0691493561805636,5.0 years
2009-09-01,4.022073372627954,-10.605779538677808,2.00551075106267,5.0 years
2009-10-01,3.9964972548846465,-11.010585846479074,1.9991241219305635,5.0 years
2009-11-01,3.0917737014928486,-8.474272787785399,1.7583440225089197,5.0 years
2009-12-01,5.292598265671021,-16.804881251819605,2.3005647710227635,5.0 years
